all0,all1,all2,all3,all4,all5,all6,all7,all8,all9,all10,all11,all12,all13,all14,call0,call1,call2,call3,call4,call5,call6,call7,call8,call9,call10,call11,call12,call13,call14,mit0,mit1,mit2,mit3,mit4,mit5,mit6,mit7,mit8,mit9,mit10,mit11,mit12,mit13,mit14,rl0,rl1,rl2,rl3,rl4,rl5,rl6,rl7,rl8,rl9,rl10,rl11,rl12,rl13,rl14
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,803,273,78,18570,12582,9042,1380,1845,2872,3618,1181,494,323,41,43,1317,645,258,29069,28433,14432,4553,5492,5630,11563,5305,2167,2176,307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,1007,550,153,21849,22555,10245,4028,3257,3249,6296,3387,947,942,79,44,1337,691,255,29506,30323,14402,5208,5717,5595,11302,5620,2216,2158,258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,3477,1783,2403,46545,50454,29798,10607,42707,35500,72167,37385,54186,53879,23709,31,905,369,96,20167,16553,9902,2274,2458,3181,4377,1706,652,467,48,54,1497,1036,395,29675,41511,14641,9347,7971,5758,15842,10884,3023,4063,510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,3348,1980,2676,42463,51678,25903,12285,42604,31328,74038,43836,55242,63573,27746,31,935,331,134,19978,15292,10889,1628,2403,3050,6046,1965,953,785,117,52,1484,982,344,30282,40271,15051,8917,7853,5863,14037,9545,2835,3259,379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,1030,529,174,21710,21920,10464,3609,3299,3274,7322,3514,1135,1189,124,45,1409,700,290,29117,31286,15927,5029,6299,5755,12852,6234,2630,2545,382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,926,402,126,20524,17589,9935,2390,2474,3033,5465,2290,815,712,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,3430,1831,2540,43610,49944,28883,10639,42253,33000,73630,39090,55455,58355,25960,33,971,416,112,20947,18781,10821,2674,2903,3319,4959,2147,763,580,55,41,1307,566,254,28478,25807,15057,3492,5099,5670,11769,4762,2253,2074,332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,3480,1676,2329,49386,49078,30244,9399,40484,36240,72520,34175,53577,50941,22965,39,1078,574,167,22148,24345,11328,4254,3692,3542,7027,3687,1104,1102,96,48,1415,821,307,29845,34818,14837,6699,6781,5806,13013,7436,2556,2797,364,52,2047,789,537,48424,38121,24721,4593,12046,15096,26118,9632,8033,6407,1468
99,3198,1977,2874,41930,50240,21835,11253,38690,28779,78142,44388,53821,69234,31974,42,1139,642,219,22059,26586,11957,4745,4149,3562,9013,4896,1401,1653,186,48,1400,823,305,29928,34669,14536,6716,6601,5734,12911,7484,2509,2742,354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,1009,478,152,21326,20509,10885,3147,3066,3248,6638,2931,1018,949,113,51,1474,932,343,29930,38624,15218,8094,7633,5926,14258,9031,2776,3324,376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,1119,667,194,22599,27387,11363,5336,4038,3492,8028,4651,1194,1370,123,43,1312,635,268,28960,27975,14381,4315,5243,5580,12125,5405,2259,2280,341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,2266,1426,852,45686,58154,22879,12182,18354,14288,35058,22251,10951,13068,2615
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,1363,687,259,29143,30364,15415,5068,6118,5833,11463,5749,2273,2152,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,1357,729,306,29368,31168,14442,5342,5934,5526,12973,6607,2528,2836,395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,1352,649,254,29135,29165,15298,4609,5794,5800,11515,5342,2258,2098,292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,1306,679,267,29638,29284,13691,4941,5521,5397,11506,5697,2163,2301,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,1001,511,155,21661,21516,10086,3520,3094,3175,6478,3174,927,977,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,3307,1888,2672,44602,50161,24187,10928,40162,31926,75996,40868,53842,62952,28132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,1435,860,316,29895,36146,15133,7204,7018,5851,13468,7949,2615,2910,361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,3352,1900,2660,42717,50628,26579,11232,41319,31399,75058,41245,55058,62414,27989,36,1025,478,152,21499,20691,11098,3126,3226,3376,6624,2962,1054,950,102,47,1401,770,311,29502,32836,14924,5809,6538,5743,13418,7212,2558,2799,395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,3528,1280,1880,60527,43898,33719,5816,34588,43140,68260,23063,48689,36266,17015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,1279,601,219,29293,27208,14055,4207,5209,5651,9692,4585,1921,1648,220,57,2187,979,617,47311,45090,26272,6707,14979,15290,28608,12856,9408,8012,1685
85,3481,1469,2101,56876,46784,30176,7287,36697,40155,71510,28295,50358,43476,19712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,2208,1113,717,46952,49060,24769,8054,15665,14754,31818,15724,10136,10057,2155
90,3536,1721,2284,48539,49797,31791,9974,42894,36814,69827,35441,54646,50644,21421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,3526,1531,2124,54264,47451,31881,8110,39139,39323,70159,29858,51911,44558,19814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,2255,1340,805,46109,55773,23664,11167,17658,14393,33728,20099,10879,12061,2433
97,3353,1950,2706,41114,50513,26647,11468,42335,30437,74541,43315,56082,64216,28441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,1283,613,207,29563,27871,14258,4436,5250,5615,9389,4547,1780,1505,172,59,2182,1081,630,48399,48826,24654,8245,15559,15370,28394,14227,9109,8428,1609
97,3389,1955,2701,39518,50180,28919,11764,43433,29415,73346,43171,57476,64091,28414,38,1040,545,158,21871,22836,10857,3968,3463,3329,6688,3348,1015,1020,100,41,1266,591,229,29109,26475,13768,3965,5000,5549,10265,4697,1950,1760,238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,3637,1592,2063,50916,48119,35328,8995,43452,40539,66710,31476,53706,43791,18078,46,1153,784,251,22802,30461,10923,6572,4425,3422,9680,6373,1447,2034,201,46,1418,762,273,29447,33449,15734,6108,6771,6032,12043,6428,2388,2348,296,60,2202,1099,671,47630,49136,24884,8171,15772,15147,29902,15046,9668,9137,1866
94,3442,1853,2518,44298,50193,29248,10882,42862,32900,72067,39752,56061,58326,25084,33,938,389,139,20494,17052,10206,2187,2504,3104,6108,2326,924,846,97,43,1350,641,262,29118,28862,15357,4450,5584,5671,11956,5360,2357,2211,320,68,2241,1399,879,45261,56637,22618,11587,17794,13978,35758,21870,11082,13833,2826
86,3535,1544,2111,54191,47794,31774,8145,39607,39977,69181,30297,52143,44667,19231,33,944,402,126,20805,17768,10175,2400,2642,3186,5418,2274,869,714,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,2251,1216,737,46391,52608,25096,9586,17100,14825,31824,17410,10465,10598,2117
104,3144,2254,3102,34036,51484,21704,14505,42528,25066,74466,53342,56413,79709,34548,26,824,249,76,18327,11929,10170,1187,1957,3044,3635,1040,561,335,38,35,1136,430,165,27483,20234,13107,2460,3810,5126,7882,2868,1444,1074,143,58,2147,1015,638,48311,46029,24317,7168,14479,15018,28986,13438,9203,8460,1790
93,3462,1802,2476,44949,49906,29823,10302,42196,33612,72314,38227,55946,56622,24615,34,979,450,111,21184,19880,10834,3083,3010,3280,4887,2294,760,563,44,47,1437,774,307,29254,33994,15995,5921,6635,5849,13410,7128,2714,2811,355,60,2171,1079,691,47804,48109,23915,7814,14932,14787,30880,14782,9618,9576,2048
88,3592,1661,2167,49925,48893,33623,9588,43330,38518,67795,33380,54578,47322,19446,33,938,404,124,20852,17671,9912,2521,2632,3167,5437,2121,822,719,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,2271,1477,869,45319,59313,22801,13202,18994,14224,35023,22845,11052,13663,2684
90,3505,1716,2289,49729,49675,30062,9957,42177,37209,70216,35101,53850,50935,21487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,1262,525,178,28467,24834,14985,3526,5000,5817,8542,3578,1659,1166,166,61,2166,1101,729,47219,48159,23488,7770,14937,14523,32135,15643,9896,10363,2214
94,3423,1796,2575,42778,48571,30197,9943,41188,31159,73738,38104,56827,59195,26802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,2195,1280,736,48260,54031,22515,10642,16712,14680,31386,18414,9722,10606,2002
91,3417,1700,2395,50200,49200,27829,9177,39111,35360,73020,35197,53544,53375,23736,35,987,437,158,21093,18978,10627,2599,2821,3226,6824,2805,1057,1014,127,39,1230,540,201,28690,24660,13626,3547,4706,5519,9214,3940,1727,1459,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,3488,1666,2250,51944,49422,29441,9551,40787,37951,70476,33262,52736,49765,20986,40,1101,595,185,22129,25048,11419,4340,3843,3536,7819,4167,1193,1256,117,43,1308,662,241,29454,29058,14051,4855,5570,5635,10696,5321,2021,1935,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,3551,1642,2186,51196,48782,32095,9269,41944,38444,68917,32928,53675,47549,19990,37,1020,497,169,21557,21089,10617,3221,3180,3290,7103,3333,1084,1066,150,47,1386,791,290,29822,33727,14581,6362,6415,5748,12489,6943,2355,2623,287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,3463,1778,2408,47334,49970,29238,10518,42309,35095,71591,36890,54477,54686,23486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,3560,1688,2228,49003,49506,32502,9854,43179,37989,69100,34211,54158,48872,20627,39,1053,590,151,22179,24411,10810,4585,3679,3465,6253,3588,996,899,67,51,1507,925,350,29406,38724,15953,7991,7998,6067,14740,8978,2945,3396,460,72,2278,1578,978,43079,60989,22066,14026,19386,13554,37933,26028,12022,16326,3260
104,3100,2176,3180,33022,49676,22488,12839,40178,22941,77408,51799,55930,79837,37629,41,1065,637,183,22533,25508,10503,5041,3824,3310,7332,4234,1056,1252,133,45,1353,714,276,29634,30989,14348,5313,5977,5717,12081,6202,2254,2359,316,66,2239,1330,815,45959,55200,23106,10981,17455,14501,34211,19946,10607,12285,2548
106,3098,2312,3253,29256,50399,23096,14720,42459,21458,74657,55830,57658,84628,37742,39,1106,582,159,22148,25119,11987,4445,3897,3676,6887,3593,1114,1013,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,3497,1675,2330,48591,48758,31199,9021,40717,35896,71687,34543,54677,51251,22665,40,1066,589,191,21903,24286,10892,4275,3546,3356,7848,4112,1174,1333,160,50,1448,877,348,29783,36509,14961,7212,7153,5719,14475,8568,2831,3324,496,65,2232,1256,824,45268,52835,23580,9725,16717,14254,34943,18737,10818,12479,2739
82,3662,1442,1879,55336,46517,37480,7718,41329,43336,64719,27214,51364,37778,15850,43,1175,699,204,22670,29003,12230,5731,4591,3685,8361,4992,1402,1482,136,53,1475,1022,356,30386,41196,14451,9544,7854,5817,14370,10004,2713,3482,396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,3287,1809,2656,46310,49286,24172,9929,38051,31815,77248,38499,53171,61452,28535,47,1193,816,265,22878,31808,11523,7044,4823,3444,10286,6674,1569,2240,257,43,1303,638,265,29130,28068,14042,4279,5271,5510,11824,5556,2146,2209,297,51,2023,774,501,48799,37676,24493,4623,11794,15281,24506,9108,7690,5841,1253
69,3499,962,1384,70376,37178,37761,3979,30203,49876,57390,14669,41479,23179,10567,30,871,337,98,19647,15091,9638,1868,2250,2983,4404,1685,632,462,45,49,1422,858,318,30069,36080,14699,7149,6904,5712,13256,7960,2556,2959,356,62,2238,1181,710,46997,51735,24817,9266,16682,15041,31085,16470,10167,10122,1962
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,2197,1044,667,47141,46981,25438,7419,15315,14987,30131,14065,9842,9121,1904
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105,3047,2262,3198,34665,51041,18712,14290,40141,24661,76873,53746,54346,82624,36800,34,969,437,124,21283,19185,10384,2827,2875,3226,5302,2407,870,689,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,1129,729,217,22803,28811,10957,6057,4273,3382,8608,5416,1291,1615,156,67,1586,1622,589,28428,55795,13301,18915,10472,5309,20307,20587,3815,7511,892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,3034,483,552,75765,23346,42487,1782,20337,56767,28444,4741,22033,6424,2233,44,1150,743,203,23005,29756,11358,6451,4564,3595,8090,5209,1238,1435,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,2104,970,570,49569,44834,23707,6904,14031,15352,26562,12228,8131,7212,1376
104,3082,2217,3139,35709,51233,19642,13719,40098,25316,77049,52413,54484,80151,35821,48,1173,856,272,22896,32193,10898,7600,4723,3321,10276,7140,1608,2296,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,2107,920,565,48731,43206,24831,6195,13652,15291,26576,11558,8346,7059,1423
98,3259,1942,2811,41142,49700,24130,11053,39921,29281,76969,43029,54806,67215,30799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,3352,1791,2580,46180,49421,26177,9866,39178,32688,76077,38059,53941,59056,27063,45,1179,749,241,22713,29973,11704,6229,4591,3480,9619,5792,1551,1936,233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,3367,1822,2549,46840,49999,25800,10401,40328,33487,74670,38751,53903,58919,25973,39,1062,574,167,22011,24059,11086,4234,3596,3423,6891,3736,1107,1064,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,2154,1093,737,47503,47715,23184,7632,14686,14333,32455,15598,9849,10395,2365
87,3462,1574,2167,56048,48535,28275,8417,38343,39638,71069,31113,50721,46313,20152,39,1033,573,168,22027,23787,10392,4228,3329,3327,6821,3705,994,1107,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,1196,763,227,22657,31070,12221,6497,4707,3605,9174,5796,1483,1726,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,1307,1106,325,22775,40716,11966,11527,6408,3570,11953,9978,1893,2975,324,54,1511,1036,395,29797,41821,14933,9345,8114,5803,15796,10892,3119,4053,514,62,2199,1202,689,48215,51923,23483,9695,16505,15101,30272,16730,9467,9575,1820
76,3520,1171,1679,65565,42235,34283,5479,33233,46165,64409,19546,45445,31125,14150,34,975,446,115,21224,19494,10603,3000,2985,3304,5037,2329,837,614,41,38,1221,524,179,28686,24385,13938,3496,4732,5569,8258,3578,1535,1220,142,60,2160,1115,655,48935,49362,23430,8516,15501,15120,29038,15097,9019,8928,1679
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,2111,922,618,47860,42619,24648,5932,13310,14889,28942,11957,8962,8078,1753
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,2101,1001,595,49391,45624,23487,7154,14050,15080,27124,12970,8404,7653,1483
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,3225,2111,2939,37250,51144,23277,13165,42101,27516,75872,48367,55641,72760,32358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,2211,1187,704,47452,51487,24258,9293,16528,15009,30692,16724,9818,9893,1910
83,3619,1466,1937,55414,46758,35279,8050,40856,42743,66068,27448,51110,39700,16683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,2254,1540,1016,42443,59506,21735,13058,18441,13199,39590,25757,12028,17112,3713
96,3377,1904,2656,41808,50489,27487,11197,41876,31120,74628,41512,55973,62361,27810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,2075,922,563,49302,43123,23692,6292,13319,15194,26297,11474,7996,7042,1427
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,925,392,104,20366,17279,10233,2468,2565,3133,4668,1923,799,510,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,3353,1734,2544,47257,48609,26365,9271,38383,33273,76237,36179,53432,57623,26693,35,990,452,143,21135,19625,10647,2828,2958,3306,6267,2800,926,832,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,2100,939,601,48791,43367,23933,6314,13455,14979,27963,11952,8630,7860,1594
84,3510,1441,2045,57334,46428,31650,7130,36874,40699,69974,27383,50590,42006,18765,36,1044,482,148,21454,21180,11611,3191,3349,3452,6520,2966,1071,883,100,46,1359,755,280,29658,32382,14462,5915,6076,5692,12139,6515,2241,2445,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,3472,1601,2227,53398,48541,29207,8733,38944,38378,71757,31713,51939,48061,21229,41,1098,637,183,22368,26266,11289,4982,3834,3482,7596,4326,1195,1245,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,2216,1161,730,46624,50671,24436,8707,16296,14971,31931,16567,9991,10405,2141
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,1431,875,350,29581,36239,14655,7205,6883,5644,14572,8449,2771,3487,459,53,2058,848,530,49168,40369,24091,5441,12798,15393,25415,10220,7818,6485,1280
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,1353,759,276,30068,32243,13892,5973,6166,5673,11922,6548,2194,2381,278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,3382,1755,2523,47025,49067,26950,9578,39361,33527,75343,37001,54006,56969,26218,26,788,234,91,18110,10935,9121,976,1636,2788,4177,1119,658,450,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,2245,1345,866,45091,55139,23014,10823,17612,14008,35681,20760,11063,13436,2886
95,3343,1865,2600,46121,50655,24776,10674,40186,32970,75345,40357,53935,60709,26675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,1295,716,230,30237,31146,13385,5735,5548,5500,9823,5549,1810,1769,191,65,2185,1264,816,46529,52896,22404,9878,15914,14172,34410,18780,10353,12438,2584
90,3430,1685,2320,52495,49329,26979,9380,39553,37314,72983,34494,51926,51152,22454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,1197,815,266,22759,31700,11542,6894,4902,3496,10352,6917,1603,2159,245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,2173,1043,668,47531,46945,24645,7372,14998,15049,30221,14139,9436,9057,1941
98,3277,1995,2758,42961,51303,23223,12217,41082,30554,75250,44205,54576,66459,29215,32,913,378,118,20313,16626,9822,2207,2457,3079,5141,2034,811,651,68,43,1302,660,243,29521,28901,14160,4817,5447,5527,10815,5336,2037,1937,251,56,2146,938,602,47816,43723,25711,6343,14113,15138,28093,11894,8994,7835,1648
102,3211,2186,2965,36886,52322,22524,14234,42604,27373,75119,50835,55831,74228,32403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,3331,1827,2638,45057,49537,25893,9970,39167,31631,75945,39504,54649,60993,27948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,1245,887,289,22573,34264,12119,7972,5369,3496,11228,7626,1765,2521,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,1079,611,209,22014,24837,10876,4365,3668,3348,8515,4610,1236,1514,171,44,1397,702,244,29743,31811,15961,5399,6387,5902,10878,5642,2304,2003,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,3608,1543,2027,53672,47748,34403,8500,41633,41078,67078,30038,52490,42493,17739,40,1107,621,159,22409,26281,11758,4979,3992,3593,6736,3854,1086,953,94,36,1190,449,181,27741,21376,14232,2591,4156,5373,8628,3105,1667,1283,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
