X var,Y var,MIC (strength),MIC-p^2 (nonlinearity),MAS (non-monotonicity),MEV (functionality),MCN (complexity),Linear regression (p)
call9,all13,0.20935,0.13101599,0.016269997,0.20935,5.087463,0.27988213
call9,all14,0.20935,0.13141887,0.023949996,0.20935,5.087463,0.27916148
call0,all5,0.2067,0.1234975,0.077999994,0.2067,5.087463,0.28844842
call1,all5,0.2067,0.120825596,0.014860004,0.2067,5.087463,0.29304335
call2,all5,0.2067,0.13106042,0.011869997,0.2067,5.087463,0.2750265
call3,all5,0.2067,0.13562208,0.014750004,0.2067,5.087463,0.2666044
call4,all5,0.2067,0.120844334,0.014410004,0.2067,5.087463,0.29301137
call5,all5,0.2067,0.12599444,0.024489999,0.2067,5.087463,0.28408724
call6,all5,0.2067,0.11942381,0.016889997,0.2067,5.087463,0.29542544
call7,all5,0.2067,0.14346237,0.018059999,0.2067,5.087463,0.25147092
call8,all5,0.2067,0.12491565,0.022929996,0.2067,5.087463,0.28597963
call13,all5,0.2067,0.15065017,0.014340006,0.2067,5.087463,0.23674843
call0,all9,0.20641,0.11677372,0.07771,0.20641,5.087463,0.2993932
call1,all9,0.20641,0.11443297,0.01749,0.20641,5.087463,0.30327716
call2,all9,0.20641,0.122584105,0.017760001,0.20641,5.087463,0.28952703
call3,all9,0.20641,0.12942304,0.01472,0.20641,5.087463,0.27746525
call4,all9,0.20641,0.11518245,0.014990002,0.20641,5.087463,0.302039
call5,all9,0.20641,0.11754743,0.024200007,0.20641,5.087463,0.29809827
call6,all9,0.20641,0.1135934,0.017569996,0.20641,5.087463,0.30465817
call7,all9,0.20641,0.13384566,0.017680004,0.20641,5.087463,0.2693777
call8,all9,0.20641,0.116208754,0.022640005,0.20641,5.087463,0.30033523
call13,all9,0.20641,0.14530262,0.016970001,0.20641,5.087463,0.24719907
rl0,all2,0.20626,0.1482733,0.06282,0.20626,5.087463,0.24080426
rl1,all2,0.20626,0.15025216,0.016790003,0.20626,5.087463,0.23665975
rl2,all2,0.20626,0.14773077,0.020449996,0.20626,5.087463,0.24192813
rl3,all2,0.20626,0.14623201,0.015090004,0.20626,5.087463,0.24500608
rl4,all2,0.20626,0.15335856,0.039020002,0.20626,5.087463,0.2300031
rl5,all2,0.20626,0.14803736,0.025930002,0.20626,5.087463,0.24129368
rl6,all2,0.20626,0.15306193,0.03178999,0.20626,5.087463,0.23064707
rl7,all2,0.20626,0.15007342,0.02335,0.20626,5.087463,0.23703706
rl8,all2,0.20626,0.14822796,0.024310008,0.20626,5.087463,0.24089839
rl9,all2,0.20626,0.15363058,0.02967,0.20626,5.087463,0.22941099
rl10,all2,0.20626,0.14644304,0.01145,0.20626,5.087463,0.24457504
rl11,all2,0.20626,0.14892608,0.0146699995,0.20626,5.087463,0.239445
rl12,all2,0.20626,0.14624241,0.03519,0.20626,5.087463,0.24498488
rl13,all2,0.20626,0.14776495,0.013939999,0.20626,5.087463,0.2418575
rl14,all2,0.20626,0.14613208,0.019480005,0.20626,5.087463,0.24520993
mit9,call0,0.20496,0.063922316,0.037410006,0.20496,5.087463,0.37554985
mit9,call14,0.20496,0.10266982,0.010630004,0.20496,5.087463,0.31982836
rl13,all0,0.20467,0.13836835,0.075959995,0.20467,5.087463,0.25749105
rl13,all1,0.20467,0.12808076,0.031649992,0.20467,5.087463,0.2767476
rl13,all4,0.20467,0.12177339,0.024879992,0.20467,5.087463,0.2879177
rl13,all5,0.20467,0.13601923,0.0149400085,0.20467,5.087463,0.26201293
rl13,all6,0.20467,0.119570345,0.022049993,0.20467,5.087463,0.29171845
rl13,all7,0.20467,0.15393409,0.03216,0.20467,5.087463,0.22524634
rl13,all8,0.20467,0.13513993,0.00897,0.20467,5.087463,0.26368555
rl13,all9,0.20467,0.120949455,0.029310003,0.20467,5.087463,0.28934503
rl13,all10,0.20467,0.13616914,0.012809999,0.20467,5.087463,0.2617267
rl13,all12,0.20467,0.13468906,0.022469997,0.20467,5.087463,0.2645391
rl13,all13,0.20467,0.15358707,0.013719998,0.20467,5.087463,0.22601531
rl13,all14,0.20467,0.15406574,0.011189997,0.20467,5.087463,0.22495389
mit0,call14,0.2035,0.09824004,0.033790007,0.2035,5.087463,0.32443792
rl0,all10,0.20288,0.13445643,0.05944,0.20288,5.087463,0.261579
rl1,all10,0.20288,0.13659805,0.013080001,0.20288,5.087463,0.25745282
rl2,all10,0.20288,0.13390023,0.016989991,0.20288,5.087463,0.26264
rl3,all10,0.20288,0.1323145,0.016089998,0.20288,5.087463,0.26564166
rl4,all10,0.20288,0.14034054,0.034950003,0.20288,5.087463,0.25007892
rl5,all10,0.20288,0.13407649,0.021860003,0.20288,5.087463,0.26230422
rl6,all10,0.20288,0.13973503,0.028409988,0.20288,5.087463,0.25128663
rl7,all10,0.20288,0.13682017,0.01997,0.20288,5.087463,0.25702107
rl8,all10,0.20288,0.13410221,0.020939998,0.20288,5.087463,0.2622552
rl9,all10,0.20288,0.14053723,0.025820002,0.20288,5.087463,0.24968533
rl10,all10,0.20288,0.1323889,0.014689997,0.20288,5.087463,0.2655016
rl11,all10,0.20288,0.13556963,0.011920005,0.20288,5.087463,0.2594424
rl12,all10,0.20288,0.13191888,0.031120002,0.20288,5.087463,0.2663853
rl14,all10,0.20288,0.13272382,0.015630007,0.20288,5.087463,0.2648701
call0,all11,0.20256,0.12875402,0.07385999,0.20256,5.087463,0.27167255
call1,all11,0.20256,0.12623264,0.01523,0.20256,5.087463,0.27627406
call2,all11,0.20256,0.13645393,0.015419997,0.20256,5.087463,0.25711098
call3,all11,0.20256,0.1397022,0.01608,0.20256,5.087463,0.25071454
call4,all11,0.20256,0.12579302,0.012730002,0.20256,5.087463,0.27706853
call5,all11,0.20256,0.13192812,0.020349994,0.20256,5.087463,0.2657666
call6,all11,0.20256,0.12471564,0.01151,0.20256,5.087463,0.279006
call7,all11,0.20256,0.14810142,0.013829991,0.20256,5.087463,0.2333636
call8,all11,0.20256,0.13102823,0.018789992,0.20256,5.087463,0.26745424
call13,all11,0.20256,0.15298562,0.014710002,0.20256,5.087463,0.22265305
rl10,all0,0.20233,0.13406657,0.07361999,0.20233,5.087463,0.2612727
rl10,all1,0.20233,0.12269116,0.029309988,0.20233,5.087463,0.28220353
rl10,all4,0.20233,0.11458879,0.022539988,0.20233,5.087463,0.29621142
rl10,all5,0.20233,0.13145089,0.019249998,0.20233,5.087463,0.2662313
rl10,all6,0.20233,0.11302099,0.01970999,0.20233,5.087463,0.29884613
rl10,all7,0.20233,0.1505311,0.03024,0.20233,5.087463,0.2275937
rl10,all8,0.20233,0.13076156,0.010700002,0.20233,5.087463,0.26752275
rl10,all9,0.20233,0.11388839,0.02697,0.20233,5.087463,0.29739133
rl10,all12,0.20233,0.13040283,0.020999998,0.20233,5.087463,0.26819238
rl10,all13,0.20233,0.15058458,0.011360005,0.20233,5.087463,0.22747616
rl10,all14,0.20233,0.15101652,0.011780001,0.20233,5.087463,0.22652479
call0,all13,0.2006,0.12715013,0.071899995,0.2006,5.087463,0.27101636
call1,all13,0.2006,0.12468996,0.008909997,0.2006,5.087463,0.27551776
call2,all13,0.2006,0.13475582,0.010099996,0.2006,5.087463,0.2566012
call3,all13,0.2006,0.13781354,0.01241,0.2006,5.087463,0.25057226
call4,all13,0.2006,0.124274425,0.012480006,0.2006,5.087463,0.27627084
call5,all13,0.2006,0.13029076,0.01839,0.2006,5.087463,0.2651589
call6,all13,0.2006,0.12324311,0.012559995,0.2006,5.087463,0.27813107
call7,all13,0.2006,0.14636472,0.011869997,0.2006,5.087463,0.2328847
call8,all13,0.2006,0.12937893,0.016829997,0.2006,5.087463,0.26687276
call13,all13,0.2006,0.15087825,0.015470006,0.2006,5.087463,0.22298372
call0,all7,0.19933,0.12638667,0.07063,0.19933,5.087463,0.2700802
call1,all7,0.19933,0.123804934,0.012139998,0.19933,5.087463,0.27481824
call2,all7,0.19933,0.13408531,0.012120001,0.19933,5.087463,0.2554304
call3,all7,0.19933,0.13759036,0.009369999,0.19933,5.087463,0.24847463
call4,all7,0.19933,0.123328134,0.009640001,0.19933,5.087463,0.27568436
call5,all7,0.19933,0.1295458,0.017120004,0.19933,5.087463,0.264167
call6,all7,0.19933,0.12222524,0.018820003,0.19933,5.087463,0.27767745
call7,all7,0.19933,0.14557847,0.01365,0.19933,5.087463,0.23184375
call8,all7,0.19933,0.12863371,0.015560001,0.19933,5.087463,0.26588777
call13,all7,0.19933,0.15091845,0.01235,0.19933,5.087463,0.22002622
rl11,all0,0.19787,0.13273287,0.06916,0.19787,5.087463,0.25521976
rl11,all1,0.19787,0.12258737,0.024849996,0.19787,5.087463,0.2743768
rl11,all4,0.19787,0.116076805,0.018079996,0.19787,5.087463,0.2859951
rl11,all5,0.19787,0.13057148,0.011689991,0.19787,5.087463,0.25941956
rl11,all6,0.19787,0.11406049,0.025130004,0.19787,5.087463,0.28949872
rl11,all7,0.19787,0.1483323,0.025000006,0.19787,5.087463,0.22257066
rl11,all8,0.19787,0.12978162,0.010549992,0.19787,5.087463,0.2609375
rl11,all9,0.19787,0.11540951,0.022510007,0.19787,5.087463,0.28715935
rl11,all12,0.19787,0.12919647,0.016220003,0.19787,5.087463,0.26205638
rl11,all13,0.19787,0.1476903,0.010920003,0.19787,5.087463,0.22400828
rl11,all14,0.19787,0.14804362,0.012929998,0.19787,5.087463,0.22321825
call2,all0,0.19784,0.12230963,0.07688001,0.19784,5.087463,0.2748279
call2,all1,0.19784,0.1171346,0.020520002,0.19784,5.087463,0.28408697
call2,all2,0.19784,0.12705466,0.013729997,0.19784,5.087463,0.26605517
call2,all3,0.19784,0.12734467,0.0181,0.19784,5.087463,0.26550958
call2,all4,0.19784,0.11434465,0.033820003,0.19784,5.087463,0.28895563
call2,all6,0.19784,0.11235772,0.014049999,0.19784,5.087463,0.29237354
call2,all8,0.19784,0.12101405,0.0123,0.19784,5.087463,0.27717495
call2,all10,0.19784,0.12283765,0.018320002,0.19784,5.087463,0.27386558
call2,all12,0.19784,0.12179635,0.019919991,0.19784,5.087463,0.27576014
call2,all14,0.19784,0.13220076,0.013420001,0.19784,5.087463,0.25620157
call6,all0,0.19728,0.11022352,0.07632001,0.19728,5.087463,0.29505336
call6,all1,0.19728,0.105868004,0.02076,0.19728,5.087463,0.30234417
call6,all2,0.19728,0.11473422,0.01083,0.19728,5.087463,0.28730783
call6,all3,0.19728,0.115074,0.01455,0.19728,5.087463,0.2867159
call6,all4,0.19728,0.104341514,0.0335,0.19728,5.087463,0.30485815
call6,all6,0.19728,0.10303098,0.009649999,0.19728,5.087463,0.30700004
call6,all8,0.19728,0.10923636,0.025749996,0.19728,5.087463,0.2967215
call6,all10,0.19728,0.11058836,0.015469998,0.19728,5.087463,0.29443446
call6,all12,0.19728,0.109638,0.04500001,0.19728,5.087463,0.29604393
call6,all14,0.19728,0.12027706,0.014459997,0.19728,5.087463,0.27749404
rl0,all8,0.1966,0.12712122,0.05316001,0.1966,5.087463,0.26358828
rl1,all8,0.1966,0.12923403,0.020350002,0.1966,5.087463,0.25954956
rl2,all8,0.1966,0.12678747,0.011720009,0.1966,5.087463,0.26422063
rl3,all8,0.1966,0.12497259,0.0080400035,0.1966,5.087463,0.267633
rl4,all8,0.1966,0.13288237,0.029950008,0.1966,5.087463,0.25242352
rl5,all8,0.1966,0.12693255,0.016860008,0.1966,5.087463,0.26394594
rl6,all8,0.1966,0.13233191,0.022129998,0.1966,5.087463,0.25351152
rl7,all8,0.1966,0.12990028,0.01369001,0.1966,5.087463,0.2582629
rl8,all8,0.1966,0.12699369,0.020690002,0.1966,5.087463,0.2638301
rl9,all8,0.1966,0.13315283,0.020600006,0.1966,5.087463,0.25188723
rl12,all8,0.1966,0.1246171,0.026120007,0.1966,5.087463,0.2682963
rl14,all8,0.1966,0.12524197,0.010790005,0.1966,5.087463,0.26712924
rl3,all0,0.19549,0.12716383,0.06678,0.19549,5.087463,0.26139274
rl3,all1,0.19549,0.11609079,0.022469997,0.19549,5.087463,0.28177866
rl3,all4,0.19549,0.10861015,0.015699998,0.19549,5.087463,0.29475388
rl3,all5,0.19549,0.1246396,0.008429997,0.19549,5.087463,0.2661774
rl3,all6,0.19549,0.10675691,0.016270004,0.19549,5.087463,0.297881
rl3,all7,0.19549,0.14348316,0.022550002,0.19549,5.087463,0.22805008
rl3,all9,0.19549,0.1078578,0.020130008,0.19549,5.087463,0.29602736
rl3,all12,0.19549,0.12345315,0.013290003,0.19549,5.087463,0.26839682
rl3,all13,0.19549,0.14335346,0.009489998,0.19549,5.087463,0.22833426
rl3,all14,0.19549,0.14380345,0.012589999,0.19549,5.087463,0.2273468
call0,all14,0.19537,0.12218927,0.06667,0.19537,5.087463,0.27051938
call1,all14,0.19537,0.119772844,0.01833,0.19537,5.087463,0.27494937
call3,all14,0.19537,0.13255839,0.023590006,0.19537,5.087463,0.25062245
call4,all14,0.19537,0.11940576,0.016980007,0.19537,5.087463,0.2756161
call5,all14,0.19537,0.1253117,0.015779994,0.19537,5.087463,0.2646853
call7,all14,0.19537,0.1413432,0.014729999,0.19537,5.087463,0.23243664
call8,all14,0.19537,0.12436629,0.019360006,0.19537,5.087463,0.26646522
call13,all14,0.19537,0.14544396,0.016309999,0.19537,5.087463,0.22344136
call13,all0,0.19534,0.1390443,0.074379995,0.19534,5.087463,0.23726714
call13,all1,0.19534,0.13572186,0.018239997,0.19534,5.087463,0.24416825
call13,all2,0.19534,0.14247279,0.018320002,0.19534,5.087463,0.2299287
call13,all3,0.19534,0.14232695,0.01692,0.19534,5.087463,0.2302456
call13,all4,0.19534,0.13443443,0.03131999,0.19534,5.087463,0.24679053
call13,all6,0.19534,0.1324394,0.011720002,0.19534,5.087463,0.2507999
call13,all8,0.19534,0.13835582,0.0143800005,0.19534,5.087463,0.23871358
call13,all10,0.19534,0.13935566,0.016599998,0.19534,5.087463,0.23661007
call13,all12,0.19534,0.13872121,0.015349999,0.19534,5.087463,0.237947
call0,all8,0.19487,0.110697925,0.06616999,0.19487,5.087463,0.29012424
call1,all8,0.19487,0.108103424,0.01269,0.19487,5.087463,0.29456165
call3,all8,0.19487,0.12279612,0.011,0.19487,5.087463,0.2684658
call4,all8,0.19487,0.108211264,0.018370003,0.19487,5.087463,0.29437855
call5,all8,0.19487,0.11299888,0.012659997,0.19487,5.087463,0.2861313
call7,all8,0.19487,0.13030261,0.0065099895,0.19487,5.087463,0.25410116
call8,all8,0.19487,0.11191845,0.011099994,0.19487,5.087463,0.2880131
rl0,all13,0.19405,0.14397143,0.050610006,0.19405,5.087463,0.22378242
rl1,all13,0.19405,0.14593846,0.005879998,0.19405,5.087463,0.21934344
rl2,all13,0.19405,0.14311828,0.010319993,0.19405,5.087463,0.22568057
rl4,all13,0.19405,0.14876291,0.024989992,0.19405,5.087463,0.21280764
rl5,all13,0.19405,0.14360292,0.012539998,0.19405,5.087463,0.22460428
rl6,all13,0.19405,0.14863734,0.020030007,0.19405,5.087463,0.21310247
rl7,all13,0.19405,0.1447883,0.011140004,0.19405,5.087463,0.22194977
rl8,all13,0.19405,0.14386453,0.013240002,0.19405,5.087463,0.22402115
rl9,all13,0.19405,0.149026,0.016990006,0.19405,5.087463,0.21218859
rl12,all13,0.19405,0.14223114,0.022210002,0.19405,5.087463,0.22763757
rl14,all13,0.19405,0.14153464,0.009859998,0.19405,5.087463,0.22916229
rl0,all5,0.19371,0.124874756,0.050270006,0.19371,5.087463,0.26236472
rl1,all5,0.19371,0.1269047,0.0106500015,0.19371,5.087463,0.2584672
rl2,all5,0.19371,0.12460641,0.013719998,0.19371,5.087463,0.26287562
rl4,all5,0.19371,0.13048807,0.026790008,0.19371,5.087463,0.25143972
rl5,all5,0.19371,0.12467972,0.013700008,0.19371,5.087463,0.26273614
rl6,all5,0.19371,0.1299265,0.019239992,0.19371,5.087463,0.25255397
rl7,all5,0.19371,0.12777908,0.01337,0.19371,5.087463,0.25677016
rl8,all5,0.19371,0.12473784,0.006549999,0.19371,5.087463,0.26262552
rl9,all5,0.19371,0.13073483,0.025949992,0.19371,5.087463,0.25094855
rl12,all5,0.19371,0.12240457,0.022960007,0.19371,5.087463,0.26703078
rl14,all5,0.19371,0.123295665,0.009410001,0.19371,5.087463,0.265357
rl0,all14,0.19348,0.1437919,0.050040007,0.19348,5.087463,0.22290827
rl1,all14,0.19348,0.14573987,0.012429997,0.19348,5.087463,0.21849515
rl2,all14,0.19348,0.14287932,0.0097699985,0.19348,5.087463,0.22494593
rl4,all14,0.19348,0.14858204,0.025769994,0.19348,5.087463,0.2118914
rl5,all14,0.19348,0.14334996,0.012779996,0.19348,5.087463,0.22389738
rl6,all14,0.19348,0.14843234,0.019009992,0.19348,5.087463,0.21224433
rl7,all14,0.19348,0.14448531,0.010570005,0.19348,5.087463,0.22134744
rl8,all14,0.19348,0.14358112,0.018199995,0.19348,5.087463,0.22338058
rl9,all14,0.19348,0.14880428,0.03532,0.19348,5.087463,0.21136633
rl12,all14,0.19348,0.14205986,0.021939993,0.19348,5.087463,0.22676007
rl14,all14,0.19348,0.14152575,0.011420004,0.19348,5.087463,0.22793475
call1,all0,0.19234,0.106641926,0.071380004,0.19234,5.087463,0.29274234
call1,all1,0.19234,0.102085024,0.01455,0.19234,5.087463,0.30042467
call1,all2,0.19234,0.111257315,0.014700003,0.19234,5.087463,0.28475022
call1,all3,0.19234,0.11156712,0.018420003,0.19234,5.087463,0.2842057
call1,all4,0.19234,0.100335285,0.02854,0.19234,5.087463,0.3033228
call1,all6,0.19234,0.0988322,0.01314,0.19234,5.087463,0.30579045
call1,all10,0.19234,0.10703505,0.015770003,0.19234,5.087463,0.29207012
call1,all12,0.19234,0.10605394,0.015359998,0.19234,5.087463,0.2937449
call4,all0,0.19229,0.10657036,0.071329996,0.19229,5.087463,0.29277915
call4,all1,0.19229,0.102384664,0.019939989,0.19229,5.087463,0.29984218
call4,all2,0.19229,0.11095557,0.012200005,0.19229,5.087463,0.2851919
call4,all3,0.19229,0.11127513,0.016429998,0.19229,5.087463,0.2846311
call4,all4,0.19229,0.10095485,0.030739993,0.19229,5.087463,0.30221704
call4,all6,0.19229,0.09966882,0.011020005,0.19229,5.087463,0.30433726
call4,all10,0.19229,0.10699092,0.018179998,0.19229,5.087463,0.29206005
call4,all12,0.19229,0.10605351,0.0185,0.19229,5.087463,0.2936605
call0,all2,0.19225,0.11376157,0.063549995,0.19225,5.087463,0.28015786
call3,all2,0.19225,0.12527186,0.011930004,0.19225,5.087463,0.25880137
call5,all2,0.19225,0.11668116,0.01004,0.19225,5.087463,0.27489787
call7,all2,0.19225,0.13353151,0.007469997,0.19225,5.087463,0.24231899
call8,all2,0.19225,0.11569613,0.010580003,0.19225,5.087463,0.2766837
call3,all0,0.19195,0.12081015,0.070989996,0.19195,5.087463,0.26672053
call3,all1,0.19195,0.1167016,0.014089987,0.19195,5.087463,0.2743144
call3,all3,0.19195,0.12499418,0.015650004,0.19195,5.087463,0.25875822
call3,all4,0.19195,0.11509919,0.027929991,0.19195,5.087463,0.27721977
call3,all6,0.19195,0.1131194,0.010750003,0.19195,5.087463,0.28076786
call3,all10,0.19195,0.12113955,0.01337,0.19195,5.087463,0.2661023
call3,all12,0.19195,0.12031265,0.013139993,0.19195,5.087463,0.26765153
call0,all3,0.19178,0.11357241,0.06308,0.19178,5.087463,0.2796562
call5,all3,0.19178,0.11653035,0.013270006,0.19178,5.087463,0.2743167
call7,all3,0.19178,0.13341959,0.011050001,0.19178,5.087463,0.241579
call8,all3,0.19178,0.11553562,0.014300004,0.19178,5.087463,0.27612385
call0,all6,0.19157,0.10034916,0.062869996,0.19157,5.087463,0.30202788
call5,all6,0.19157,0.101024844,0.012870006,0.19157,5.087463,0.30090722
call7,all6,0.19157,0.11746605,0.012359999,0.19157,5.087463,0.2722204
call8,all6,0.19157,0.09963806,0.010899998,0.19157,5.087463,0.3032028
rl1,all0,0.1913,0.12706363,0.06259,0.1913,5.087463,0.25344893
rl1,all1,0.1913,0.11579828,0.01828,0.1913,5.087463,0.27477577
rl1,all4,0.1913,0.10707362,0.01151,0.1913,5.087463,0.29021782
rl1,all6,0.1913,0.105979644,0.014470004,0.1913,5.087463,0.2920965
rl1,all7,0.1913,0.14284295,0.018360004,0.1913,5.087463,0.22012962
rl1,all9,0.1913,0.10648005,0.01594001,0.1913,5.087463,0.29123867
rl1,all12,0.1913,0.1237006,0.012399994,0.1913,5.087463,0.25999886
rl8,all0,0.19053,0.12398539,0.06182,0.19053,5.087463,0.25796244
rl8,all1,0.19053,0.11261306,0.017509997,0.19053,5.087463,0.27913606
rl8,all4,0.19053,0.104119465,0.011330001,0.19053,5.087463,0.2939567
rl8,all6,0.19053,0.102729164,0.016199999,0.19053,5.087463,0.29631206
rl8,all7,0.19053,0.14060059,0.017590001,0.19053,5.087463,0.2234489
rl8,all9,0.19053,0.103574485,0.015170008,0.19053,5.087463,0.2948822
rl8,all12,0.19053,0.12042396,0.009119995,0.19053,5.087463,0.26477545
rl14,all0,0.18896,0.12104028,0.06025,0.18896,5.087463,0.26061413
rl14,all1,0.18896,0.110719316,0.015939996,0.18896,5.087463,0.27971536
rl14,all4,0.18896,0.10475843,0.016049996,0.18896,5.087463,0.29017508
rl14,all6,0.18896,0.10234952,0.011810005,0.18896,5.087463,0.2942966
rl14,all7,0.18896,0.13660774,0.01602,0.18896,5.087463,0.22880615
rl14,all9,0.18896,0.10381977,0.013600007,0.18896,5.087463,0.29178798
rl14,all12,0.18896,0.11723042,0.016710006,0.18896,5.087463,0.2678238
call0,all10,0.18879,0.10614363,0.06008999,0.18879,5.087463,0.2874828
call5,all10,0.18879,0.108742945,0.012400001,0.18879,5.087463,0.28292587
call7,all10,0.18879,0.12631822,0.009619996,0.18879,5.087463,0.24994354
call8,all10,0.18879,0.10766171,0.011569999,0.18879,5.087463,0.28483027
call7,all0,0.18873,0.1255554,0.067770004,0.18873,5.087463,0.2513456
call7,all1,0.18873,0.1202608,0.011789992,0.18873,5.087463,0.2616662
call7,all4,0.18873,0.11678485,0.024900004,0.18873,5.087463,0.26822594
call7,all12,0.18873,0.12519446,0.010350004,0.18873,5.087463,0.2520626
rl2,all0,0.18589,0.1191014,0.057180002,0.18589,5.087463,0.25843492
rl2,all1,0.18589,0.10820148,0.01924,0.18589,5.087463,0.2787266
rl2,all4,0.18589,0.1005504,0.015930004,0.18589,5.087463,0.29212943
rl2,all6,0.18589,0.098837264,0.02031,0.18589,5.087463,0.29504701
rl2,all7,0.18589,0.13537574,0.016439997,0.18589,5.087463,0.22475378
rl2,all9,0.18589,0.099938765,0.012390003,0.18589,5.087463,0.29317442
rl2,all12,0.18589,0.11554215,0.014040001,0.18589,5.087463,0.2652317
call8,all0,0.18377,0.10215924,0.062810004,0.18377,5.087463,0.28567597
call8,all1,0.18377,0.09670016,0.011449993,0.18377,5.087463,0.29507598
call8,all4,0.18377,0.09383791,0.02126,0.18377,5.087463,0.2998868
call8,all12,0.18377,0.1015636,0.011239998,0.18377,5.087463,0.28671658
rl7,all0,0.18291,0.11896539,0.054199994,0.18291,5.087463,0.2528727
rl7,all1,0.18291,0.10896053,0.014420003,0.18291,5.087463,0.2719365
rl7,all4,0.18291,0.10236775,0.0141,0.18291,5.087463,0.28379965
rl7,all6,0.18291,0.10037811,0.015320003,0.18291,5.087463,0.28728363
rl7,all7,0.18291,0.13449892,0.013290003,0.18291,5.087463,0.22002515
rl7,all9,0.18291,0.10179032,0.013579994,0.18291,5.087463,0.28481516
rl7,all12,0.18291,0.115538314,0.012709998,0.18291,5.087463,0.25956056
rl0,all6,0.18262,0.09533157,0.03918001,0.18262,5.087463,0.29544616
rl4,all6,0.18262,0.10146182,0.016670004,0.18262,5.087463,0.28488275
rl5,all6,0.18262,0.09505092,0.018380001,0.18262,5.087463,0.29592073
rl6,all6,0.18262,0.10067291,0.0295,0.18262,5.087463,0.28626403
rl9,all6,0.18262,0.10167641,0.010810003,0.18262,5.087463,0.28450587
rl12,all6,0.18262,0.09244378,0.014029995,0.18262,5.087463,0.30029356
call5,all0,0.18221,0.10169024,0.06125,0.18221,5.087463,0.28376004
call5,all1,0.18221,0.09635097,0.01049,0.18221,5.087463,0.29301712
call5,all4,0.18221,0.093609825,0.021400005,0.18221,5.087463,0.29765782
call5,all12,0.18221,0.10107988,0.011199996,0.18221,5.087463,0.2848335
rl0,all12,0.1822,0.11239615,0.038760006,0.1822,5.087463,0.26420417
rl4,all12,0.1822,0.11839328,0.015220001,0.1822,5.087463,0.25259992
rl5,all12,0.1822,0.11205248,0.023589998,0.1822,5.087463,0.26485378
rl6,all12,0.1822,0.11781269,0.01794,0.1822,5.087463,0.25374654
rl9,all12,0.1822,0.11863147,0.0072899982,0.1822,5.087463,0.252128
rl12,all12,0.1822,0.10982539,0.01827,0.1822,5.087463,0.2690253
rl10,mit0,0.18215,0.17666852,0.12764001,0.18215,5.087463,0.074037045
rl10,mit1,0.18215,0.17661816,0.06886001,0.18215,5.087463,0.07437643
rl10,mit2,0.18215,0.17739691,0.047390006,0.18215,5.087463,0.06894268
rl10,mit3,0.18215,0.17742108,0.069170006,0.18215,5.087463,0.06876723
rl10,mit4,0.18215,0.1764881,0.028050005,0.18215,5.087463,0.07524566
rl10,mit5,0.18215,0.17698868,0.041350007,0.18215,5.087463,0.07184242
rl10,mit6,0.18215,0.17669734,0.04405,0.18215,5.087463,0.073842116
rl10,mit7,0.18215,0.17868936,0.064380005,0.18215,5.087463,0.05882729
rl10,mit8,0.18215,0.17698179,0.054700002,0.18215,5.087463,0.07189026
rl10,mit9,0.18215,0.17650212,0.06385001,0.18215,5.087463,0.07515244
rl10,mit10,0.18215,0.17704211,0.0554,0.18215,5.087463,0.07146951
rl10,mit11,0.18215,0.17852242,0.045770004,0.18215,5.087463,0.060229424
rl10,mit12,0.18215,0.17715377,0.06701001,0.18215,5.087463,0.070684075
rl10,mit13,0.18215,0.1787914,0.050960004,0.18215,5.087463,0.05795346
rl10,mit14,0.18215,0.17780663,0.07692,0.18215,5.087463,0.06590425
rl5,all0,0.18151,0.11488168,0.0528,0.18151,5.087463,0.25812462
rl5,all1,0.18151,0.10367059,0.009580001,0.18151,5.087463,0.27899715
rl5,all4,0.18151,0.09540198,0.021749996,0.18151,5.087463,0.29344168
rl5,all7,0.18151,0.13129112,0.027259998,0.18151,5.087463,0.22409569
rl5,all9,0.18151,0.09483002,0.013590001,0.18151,5.087463,0.29441464
call0,all12,0.18068,0.097048946,0.051980004,0.18068,5.087463,0.28919035
rl0,all4,0.17979,0.09390341,0.03635001,0.17979,5.087463,0.29306415
rl4,all4,0.17979,0.09951422,0.014359996,0.17979,5.087463,0.2833298
rl6,all4,0.17979,0.09863298,0.018849999,0.17979,5.087463,0.28488073
rl9,all4,0.17979,0.09964918,0.012110002,0.17979,5.087463,0.28309155
rl12,all4,0.17979,0.09108402,0.012109995,0.17979,5.087463,0.2978355
call0,all1,0.1793,0.091609806,0.050599992,0.1793,5.087463,0.2961253
rl9,all0,0.17706,0.116579205,0.04834999,0.17706,5.087463,0.24592842
rl9,all1,0.17706,0.10570822,0.008700006,0.17706,5.087463,0.26711753
rl9,all7,0.17706,0.13146079,0.019840002,0.17706,5.087463,0.2135397
rl9,all9,0.17706,0.09638195,0.010849997,0.17706,5.087463,0.2840388
rl0,all9,0.17536,0.08883241,0.03192,0.17536,5.087463,0.29415572
rl4,all9,0.17536,0.09451088,0.009409994,0.17536,5.087463,0.2843398
rl6,all9,0.17536,0.093639985,0.028609999,0.17536,5.087463,0.28586712
rl12,all9,0.17536,0.08598806,0.0102400035,0.17536,5.087463,0.2989514
rl6,all0,0.17447,0.113290966,0.045760006,0.17447,5.087463,0.24734397
rl6,all1,0.17447,0.10220491,0.022439994,0.17447,5.087463,0.2688217
