rl,call4,all,mit,
4187,59,68243,1035774,
4942,33,39559,839027,
3272,36,32432,930710,
9155,67,78655,999956,
10513,23,114926,872095,
15141,12,69301,748966,
5322,321,68353,854095,
10789,82,87234,958264,
4637,19,72181,904030,
2841,0,37306,1277186,
3320,5,47634,1027047,
2483,25,67001,814166,
3274,18,48215,938135,
2350,26,102263,885919,
7126,0,87784,878648,
3449,19,44275,792012,
6676,341,58550,855072,
9521,52,49788,1007043,
1364,91,38254,660689,
7340,30,60605,576787,
2954,90,29235,723616,
6724,71,63320,1022501,
11690,74,67249,1192865,
8251,41,83003,1000750,
5138,53,64118,711954,
11164,234,65470,676599,
5687,165,42482,859391,
8726,124,61880,990523,
1288,0,11815,841642,
1846,8,11269,752988,
5783,0,69604,909719,
11437,15,72675,1073894,
11616,43,41935,824883,
6164,89,53859,721853,
10623,48,80585,952562,
6752,27,38511,822608,
11261,139,63961,662101,
6655,7,61424,809790,
13107,38,84228,929106,
7583,0,51689,822911,
10011,26,75245,900589,
6917,0,48460,975387,
17166,319,84239,932139,
2738,0,29081,839697,
7122,311,61789,810626,
19065,263,86486,881773,
7301,28,113340,994595,
6291,99,71800,870407,
9962,0,73249,962461,
2494,37,36506,814675,
4202,72,83381,880975,
1540,80,58235,796829,
1609,14,40146,898600,
1746,28,35371,688657,
3418,135,62147,1084275,
4984,114,74101,665070,
2174,317,49486,864543,
1974,174,61361,652139,
2323,94,40492,823347,
1869,3,48529,759148,
1836,32,35120,794428,
3969,19,62850,756777,
4370,13,52902,735749,
1860,315,52637,685914,
8068,60,54578,612679,
5932,6,96901,823798,
8630,26,60836,749991,
8924,74,74206,562407,
6938,296,44126,877093,
5769,792,39414,418980,
5897,1713,21203,320356,
6170,1432,7369,474978,
14668,380,51730,559339,
9780,535,76311,741708,
733,0,7212,566521,
773,15,18394,201871,
2563,729,89478,3134,
5930,228,42493,305849,
246412,63896,556315,2046173,
36809,0,200984,117711,
14131,680,59545,1014606,
7234,907,32461,805077,
7919,3,28733,467076,
11937,11,91724,491025,
1746,30,16352,648237,
3206,1359,31649,891785,
6242,52,37515,855509,
8814,33,46648,777919,
5560,16,34093,1157387,
7368,27,57139,894486,
9170,166,26568,1071695,
9131,11,56682,787163,
15054,90,69411,982430,
10338,113,73241,1014033,
4934,948,45523,1155968,
8631,104,60530,823609,
1551,1027,56125,981231,
3924,479,27419,913560,
5021,0,63081,718971,
4437,81,43524,892034,
14638,22,70544,964570,
18239,40,80727,947733,
4061,248,33524,740435,
4856,2120,76442,1154710,
7823,0,86314,808232,
7332,1441,50425,627870,
12819,2084,47460,1098479,
9053,224,31165,515895,
11707,134,65987,889417,
3660,144,18246,273289,
2455,49,11083,466958,
6104,90,17445,361744,
4078,1831,7209,260319,
2640,83,10700,394945,
5861,137,23535,357809,
4414,2387,18438,358718,
11545,10,75010,880643,
45866,48,258787,714885,
27507,0,101271,883484,
6266,50,51634,831120,
6175,1593,59203,702238,
4789,25,82244,848611,
3803,35,48139,1045898,
3840,95,28616,883905,
4263,60,71472,882603,
8168,174,40380,842328,
11576,87,70569,835029,
9844,34,56179,792442,
9781,1633,58857,996742,
8736,34,47189,858801,
15940,943,72508,829877,
18871,83,68288,944426,
27590,48,103146,679718,
11517,1474,44115,1069836,
5131,21,60958,790371,
9659,28,48113,951235,
4710,2,53070,762418,
4577,21,58473,950015,
4496,65,29832,909363,
6413,955,54138,910677,
5531,21,47502,736644,
7139,56,59876,643581,
2858,88,24732,710968,
7227,1175,64301,552663,
13535,98,52668,744499,
12163,58,64374,968071,
8862,25,115529,913787,
19898,36,83242,798281,
5688,19,67352,1102752,
5452,44,58601,964477,
13461,24,85634,658014,
4690,1620,34622,432369,
15242,12,44130,807963,
5505,63,49674,567350,
26588,0,115283,154871,
321265,704,662514,559700,
9441,100,75271,850723,
4747,63,51698,848174,
4899,79,84587,858057,
12282,16,99127,971866,
5113,41,38525,1080852,
5083,15,93351,950938,
3107,92,50949,1066062,
8997,52,74455,960719,
8104,514,74390,947995,
4358,71,60585,1151896,
7313,58,75534,1059631,
7117,26,83152,1073130,
7306,349,55335,850371,
2296,115,58409,934933,
4451,36,54429,1061981,
1112,1409,33145,962663,
1757,36,43697,836614,
2201,34,40368,996549,
5989,2650,53253,1010490,
2913,97,52425,1234863,
6114,309,63890,1055521,
3189,1604,50165,1225193,
10301,47,62183,1139395,
9826,27,42643,1043319,
2522,138,35744,972934,
3200,5,51046,975168,
3754,226,39673,1115590,
359,63,33224,1025581,
8627,325,82848,1148079,
2843,211,51861,818769,
2730,148,38015,881506,
4073,92,50607,1171756,
3330,21,54613,835589,
9431,1927,75400,1132773,
4352,183,61089,843095,
3203,33,41777,833981,
6094,58,49858,1027028,
9079,81,71550,993547,
8715,69,70203,1057308,
5275,672,71861,1173045,
15440,551,108899,1017984,
513,936,43399,942382,
3617,153,50450,1008235,
5715,967,70781,947796,
2680,198,35097,941079,
2972,38,49394,859432,
953,4,55810,901534,
1845,62,45841,894187,
4685,22,41547,883077,
4177,245,95692,777896,
10678,190,92340,858311,
3593,28,56643,876969,
6194,22,54768,965152,
4969,16,57037,1055102,
8684,21,85224,1214763,
4441,84,47539,1141013,
4023,1225,47340,1007901,
12441,160,88371,1015054,
3595,111,71308,1191300,
2578,2205,64851,1020834,
3253,34,93959,1124157,
7582,86,59474,795821,
4497,62,62145,999664,
2537,675,55298,832914,
9399,187,68281,1051213,
4888,109,80692,1113103,
5776,9,65376,1220807,
3534,82,53514,1126142,
7173,189,77644,888945,
2712,37,60348,925865,
9213,2011,62628,921730,
2931,145,69488,1058684,
3988,46,74445,1035413,
3377,310,56432,1103626,
5007,32,69094,1078674,
5808,189,73697,805404,
10058,33,61245,901049,
3834,64,72008,917232,
10049,38,38667,1002704,
9221,78,52980,846708,
4129,2108,69041,808174,
6095,15,59548,851885,
10347,0,72501,857178,
12457,147,62336,963818,
9578,258,71986,1038279,
3903,62,28329,1052011,
3829,110,67942,883664,
18927,1630,92902,1050890,
3886,142,59778,1044365,
4568,93,51295,738352,
2830,26,41465,1205306,
9259,72,112953,1163812,
9316,275,53066,975621,
8430,63,69416,1079352,
9626,5,70766,1027328,
3287,124,45211,1037731,
3828,28,46499,1284033,
4721,145,67418,863011,
3971,110,48026,918955,
6443,2235,68286,854984,
5207,187,79856,704591,
8200,151,68822,814468,
6268,72,40526,771096,
2210,93,78305,802171,
5577,42,62901,786590,
1986,25,23046,959078,
4051,1905,50573,950959,
2114,0,34136,888372,
6879,265,87188,703735,
5628,162,59657,672114,
2348,50,41083,808631,
1447,139,50663,812530,
885,65,38574,1058432,
6018,110,37331,860773,
14396,373,115981,832496,
2882,46,79442,842144,
13704,106,81191,972198,
7825,2436,69134,928628,
5735,111,53831,792656,
1655,68,42818,895256,
2227,91,40519,966343,
7239,95,88123,716456,
1383,209,52537,600647,
4959,66,60677,815000,
1025,158,43017,939402,
5270,118,53607,680999,
5329,56,64612,801208,
8934,176,86874,887617,
14079,1457,75510,926380,
7898,89,78803,880755,
7631,110,76972,842207,
2600,281,61912,651022,
3640,136,55024,867093,
1841,7,40633,943473,
6002,209,55353,1098725,
6155,132,82327,1080151,
9718,185,73547,912424,
4731,89,49388,632962,
10775,26,81062,860122,
6998,22,55239,687654,
7121,49,89295,795937,
5105,0,46867,846920,
9478,306,81369,842366,
10116,181,60756,778404,
5739,24,41203,835987,
1637,127,36355,1024724,
6149,38,38454,1113646,
11666,41,85072,853378,
5258,1758,65665,589950,
5826,58,68475,808953,
14430,1465,92011,857236,
14736,188,73269,721303,
13768,38,95313,905778,
3912,51,45884,854813,
4787,133,41528,647760,
4265,82,52287,743052,
2393,25,61602,931241,
4150,1447,33529,795339,
2574,234,29107,869844,
1483,577,58410,1022815,
9213,310,67865,873257,
4219,48,43639,867365,
2499,80,49267,1008154,
2948,154,35702,833172,
11813,77,42002,756474,
5668,26,55702,824355,
3613,57,64413,809960,
15330,144,96147,799528,
11538,18,59813,734834,
5171,11,61527,946284,
12622,42,102243,636640,
21396,67,86927,602624,
7337,90,62552,658074,
8300,62,66858,562059,
12651,75,54317,682552,
6545,47,72234,873552,
1904,21,47572,794487,
4980,51,49713,792507,
3379,48,34906,673442,
9485,227,87644,676381,
5900,1235,74955,703416,
6466,73,55457,823651,
9744,253,61811,840516,
6446,101,54388,608034,
13416,2061,64995,641294,
2860,107,58723,739475,
3050,71,47007,764856,
2341,1472,44228,917613,
9224,45,55709,793267,
6970,192,50582,846517,
3312,61,45448,810877,
1932,36,51109,872825,
4726,12,59514,850833,
10788,68,53858,863260,
4978,35,61243,750226,
7651,92,44638,785934,
9668,72,71975,644228,
6234,53,34829,552814,
9097,81,46400,506416,
6024,70,43945,648107,
12743,165,58222,729853,
5981,33,40940,657826,
7117,104,44604,786321,
5421,149,37888,588656,
3436,74,49651,793134,
5624,9,50023,625873,
7409,73,45278,722961,
12591,57,55041,439684,
4695,106,39840,630418,
1028,30,37890,678758,
5519,152,54801,429079,
11722,6,80981,545518,
2955,116,41815,349490,
10085,190,77338,316626,
3545,16,34988,268403,
7865,43,48451,437964,
21585,149,181046,305145,
11528,109,89700,172272,
37078,183,302301,263680,
145743,0,505916,51962,
