rl,call4,all,mit,
676230,62446,2867135,32706277,
554596,61866,2881737,34174154,
593465,62471,2271358,34672829,
565064,62028,3127309,35311558,
662599,62619,2885358,35010847,
573933,62328,2229646,30932506,
570894,61219,2258957,35347336,
567166,61725,2250118,34701575,
566518,61808,2364210,35464988,
597651,62257,2397140,38114553,
567355,61598,2165187,37522553,
573752,61728,2682101,36993158,
531499,61420,1891325,35741707,
558985,62047,2453157,35350186,
303917,61711,2004698,33391062,
547551,61392,1729333,33197840,
567155,61654,2070762,37679464,
533329,61113,1969459,34113628,
566819,62494,1495554,37203916,
550509,62214,1847334,32628674,
662437,62494,3307239,35799217,
675707,61899,2753941,33876348,
577848,62316,2341497,35443968,
560271,62171,1886146,34659923,
687132,61970,2735498,37141778,
573771,62580,1857014,38250869,
554302,61272,1982668,39598448,
545984,62609,2374540,39403135,
610333,62103,2459355,38629718,
558044,62612,1831226,36150012,
550643,62377,2473096,36466258,
593266,62612,2279904,36467542,
310198,59789,1932555,38361227,
576528,62851,1816963,37299349,
315701,61988,1827694,38178014,
350037,61025,1928640,37985222,
606115,62505,2828726,31106744,
559433,62075,2545986,33872261,
690131,63090,2841506,33852132,
553502,62331,2238801,35314714,
588394,61754,3274550,34476218,
553735,61363,2966468,36634066,
543058,62272,2736472,35339981,
553020,62282,2347084,35860202,
558442,61448,2484843,34775002,
663514,61438,3032017,32700986,
535037,61803,2287435,36741208,
553977,61201,2741729,33015647,
559748,60894,2345243,35287843,
561951,62503,2866533,36037444,
557009,61767,2607882,38023473,
671878,61541,3213429,36507319,
688360,61996,3174060,35515060,
549686,62328,2853471,33240244,
649699,61777,2665521,32711828,
580710,62778,2968087,31654798,
525569,62367,1945022,35749221,
343394,61200,2084069,39202125,
311754,61608,1867371,38762008,
297184,56773,1747307,31866115,
516885,51389,1816270,30991256,
267766,51195,525887,35598267,
539448,56335,2201786,34741594,
580642,59550,2461362,35502365,
564891,63323,1644838,36643011,
556816,61645,2657431,30522664,
751104,62717,3824051,4468015,
559958,60898,2259709,35682014,
126620,2658,1135084,17890563,
699630,0,3108608,27035108,
561123,59802,1916596,35687500,
593221,59306,2221904,37454793,
309623,1123,1598323,37887069,
567782,694,2222102,37972753,
583279,1131,2066318,37010838,
370924,59519,1418629,39210946,
567553,279,1835717,40292325,
551265,778,1804435,37816566,
568113,691,2258595,37628004,
589401,94,2318991,38642245,
522393,2004,1743940,35273751,
554966,103,2228481,39237659,
401578,576,1713931,37750844,
555657,547,2449541,35728455,
549331,61761,2162170,34584387,
494682,939,2042989,35313986,
553306,59915,2757601,35933764,
601703,60161,2311359,35973065,
497588,532,2437762,35525066,
559824,533,2259918,36235882,
554624,1628,2313909,36478522,
523337,1458,2315751,35575756,
81850,3006,1109441,37555096,
552195,55233,2514059,33530804,
657267,4563,2739475,35267435,
523895,50884,2246609,35876064,
396257,51292,1956073,31783904,
385193,4564,1431685,36661426,
367501,1548,1754721,36406427,
347376,2133,1839723,32039646,
332138,1845,1384241,37931078,
527431,2373,2121713,34879642,
369896,52528,1245925,31952002,
58910,2392,718744,34885792,
121586,3907,1480835,32761276,
110091,50987,1053959,32976819,
408889,1700,2105832,36680922,
538724,2963,2559818,37272119,
660763,1139,2892092,37644795,
412918,2672,2124718,35296472,
420138,60800,2183012,35470987,
663293,291,3171406,35581789,
392788,2217,2708590,35429171,
500703,2577,2526946,35897807,
655006,1664,2992894,36763525,
648821,3186,2445793,37128487,
566267,1698,2271411,35064736,
408640,1188,2016124,35072408,
371146,59674,1920618,35764192,
385727,705,1943500,38524714,
526503,58258,1754605,36219490,
395711,1851,1615746,37920437,
490853,2071,1981578,37488091,
409586,59292,1916802,35992152,
376656,40,2164001,37572577,
652206,42,2470885,36315508,
386224,3,1946607,35682262,
483065,29,2740646,37298573,
352659,53,1691020,36549310,
535760,58480,2514206,36991257,
664415,961,2648557,37944118,
373376,1424,2296532,34939656,
365199,1693,1682981,36989149,
383288,60780,2128290,35066714,
536273,363,2024636,38219750,
141137,744,1670360,37540670,
137818,1249,2187972,39227788,
356330,683,1692673,37686161,
483581,924,2550266,36436725,
377218,66,2273592,37569083,
466519,480,2491225,38109969,
408870,62078,2004990,37161093,
400361,467,2009667,38300695,
345853,791,2050345,38402966,
552971,942,2750116,31684904,
97194,62394,1771525,38946776,
564554,1247,2500547,35795720,
364051,1465,2064861,36091436,
371577,77,2243449,33949490,
383916,385,2376423,35633933,
384011,343,1971414,36461553,
144599,87,2885257,37395353,
91275,380,1726918,34850196,
147286,417,1846930,36066286,
126497,3698,1998052,33811944,
240751,887,2292769,31488717,
377371,298,2343794,34414296,
399101,1462,2646140,34010058,
234289,1688,1716930,35400943,
65238,615,2087126,35250878,
94986,1892,1550519,35058601,
44975,59981,1971769,34142032,
164187,1892,2516518,35820050,
176612,1644,1983889,37060887,
381958,58815,2461017,35492713,
68257,1522,1505784,33127604,
84932,2479,1659651,32131778,
76241,61365,1665126,32579591,
283455,435,2037905,31678210,
124514,315,1412498,33398882,
54557,632,1413850,32015841,
265780,317,1671565,33905670,
65782,2295,1463926,34128407,
32108,539,1340456,32981968,
671220,2690,2850021,33561082,
49194,1348,1630349,35108871,
66930,1500,1469962,34182951,
75103,1179,1516207,36664682,
57046,1472,1582068,38540189,
117772,61483,1763623,32483858,
81499,2139,1674503,35737921,
206431,1582,2039512,37105131,
367264,330,1612537,32553745,
481257,2024,2783699,34394477,
140498,2303,1877641,32758702,
295129,62038,2708031,30929759,
362078,2785,2565057,32853614,
35557,60897,1568311,31697750,
61900,1227,1608288,35714518,
233803,61386,2307776,31770254,
71569,923,1561479,33144732,
332657,674,2376897,34546381,
184531,142,2292896,31752722,
56997,843,1845476,36263566,
83259,184,1498019,35162193,
219765,1032,2547481,32812872,
568167,420,2843683,32368098,
89575,184,2309172,33917046,
216467,123,2089765,36522625,
139631,147,1895517,36139410,
135165,109,2011150,34244451,
87568,685,1631421,34317106,
100098,60961,1640387,35001855,
482088,1978,2545646,33620455,
343781,1604,2390903,32151677,
63572,58290,1781089,31375994,
64641,1491,2475380,29548901,
407691,335,2572452,32915560,
185965,1988,1941337,32562873,
54363,62417,1983375,34197581,
99659,2011,1919863,29959194,
149798,1820,2537135,33894449,
373386,1328,2007385,30381298,
57998,916,1675469,32575328,
272733,1217,2193173,34187395,
62309,1100,2036581,34934934,
572928,61323,2545276,35079560,
66416,1571,1861555,30366818,
91684,311,2242434,30731626,
71474,1545,1688854,29845950,
98053,306,1938419,35720983,
105228,1270,2013373,34667215,
311839,1465,1774152,36464769,
96586,337,1909219,38307781,
576532,1147,1591960,35029365,
103317,1584,1652997,40392394,
81863,61608,1708186,36707784,
109756,1198,1663999,32512812,
515613,1350,2987220,37075393,
136496,877,1670526,36415483,
148423,1798,1972165,35830670,
84571,685,1380390,34364843,
91447,707,1844910,37397632,
307248,61985,2004020,36233794,
95592,681,1840961,35250555,
108580,254,1619537,37494465,
73171,892,1448242,31229181,
242474,910,1986434,31570376,
287119,285,1615479,27818915,
281603,1964,2522802,35765519,
479799,233,2762436,34074398,
54397,1963,1488773,34252690,
206255,1163,1930383,31198448,
114558,1326,1872141,31362110,
102877,1751,1691647,31736541,
111390,61340,1715303,34572032,
73209,1160,1829647,31539586,
297291,2238,1859673,34155490,
182093,2177,1801909,36914538,
59554,2656,2103400,32622008,
81634,301,1657959,33328606,
44518,1112,1185581,32546110,
69732,61259,2014483,34357294,
68689,1395,1405956,33196894,
209004,1575,2211104,33537043,
191567,1246,2101428,34385311,
177251,340,1898416,31962435,
164952,1823,1914087,33383526,
33599,2394,1707491,32747086,
119000,363,1538439,29513921,
133618,1757,1913235,31437486,
80352,1728,2419400,35356334,
124594,2771,1735113,31089511,
377916,60972,1714843,31039212,
78598,1216,1576049,32906186,
50994,1713,1680575,29237163,
188837,1594,2087171,31915857,
700398,3049,3149041,35924761,
53435,2552,1705013,31803674,
206872,396,2096933,37911926,
39757,323,1776957,34102598,
118026,1282,2128613,33094774,
269935,2104,2029657,32197673,
102317,2334,2080506,33011773,
313841,61707,2115299,34393048,
113665,1438,1915609,33158336,
121355,418,1918819,34044425,
69076,3220,1866478,31117496,
93417,3332,2015462,33646726,
62854,256,2017374,33357790,
117042,520,1747890,35191567,
102019,1964,1806772,32215419,
122705,383,1741878,33851309,
96814,357,1546218,37376349,
124139,134,1778075,34214411,
132249,207,1655589,35636564,
120813,227,2079495,36036062,
94913,196,1568179,38133807,
109221,1788,1759036,32760086,
111465,1272,1568708,30903222,
259842,1330,2097087,34484106,
55529,2070,1491526,31467745,
107931,175,1491826,32082534,
380535,1282,1809900,32243631,
111738,60394,1672892,31136692,
115737,1526,1851939,36051908,
246653,60595,1827845,34070661,
148767,1285,1689268,31701016,
673685,1397,2989126,33724094,
94820,784,1528591,35173022,
191179,2122,1761730,32466627,
95736,536,1541103,32750333,
72599,1054,1608919,33365966,
75651,61904,1308463,31367768,
66105,2389,1223171,32663051,
33891,3797,1767176,32402023,
216512,719,2058964,33510824,
189654,216,1833841,32183063,
188311,425,2084627,35060379,
67357,301,1458128,32901072,
386136,202,1922868,34008555,
95554,180,1462221,36125068,
90150,1089,1782472,33255843,
177224,466,2133924,33806020,
119001,75,1339650,34729517,
100145,43,1710308,34238036,
211968,209,2029949,34869582,
142822,137,1602272,37683784,
156657,300,2003608,34522376,
128572,175,1705210,38326272,
221848,1704,1452934,37573788,
195754,215,2014564,34637087,
176341,801,2186894,37400151,
211571,265,1912522,33758614,
88438,244,1355537,32424811,
105024,1850,1929346,32888076,
204438,60303,2000702,33170863,
218284,757,2081254,36252451,
300355,2817,1933615,34684180,
93108,1016,1577905,37408101,
323758,57135,1948407,32499639,
174356,1092,2182828,32452732,
60647,1392,1380468,34844672,
199474,60025,1881304,35986438,
97457,1538,1508821,36137093,
209587,1995,2091437,36022937,
72155,213,1380493,34946058,
83365,158,1654396,34092247,
192228,68,2151927,36467528,
381099,75,2030831,33792910,
93114,110,1778838,32963420,
212479,98,1784252,36237604,
120924,204,1615519,38806075,
112648,189,1468123,37165837,
110180,198,1596366,37972895,
206682,170,1549046,36906295,
128939,377,1657096,36187228,
207780,161,1467873,37990616,
197332,186,1561560,36422599,
197923,125,1907741,37565096,
89980,135,1624750,37274686,
92207,121,1545660,37549320,
370164,127,1944568,38342612,
311437,123,1632467,37105796,
103785,230,1552927,38294939,
58131,125,1346552,36048057,
108799,177,1643305,35735754,
111121,219,1826610,38132672,
190429,162,1819017,33431139,
111270,141,1896000,34150242,
197482,195,1732443,32307038,
192911,199,1720069,33434808,
209198,335,2417004,31991824,
213096,240,2122885,26952279,
217330,433,2780418,32621538,
308633,189,3123319,16898062,
