rl,call4,all,mit,
232,1,5423,1076716,
228,1,2620,1252193,
296,1,6743,1186108,
185,0,3536,1180346,
323,0,3869,1019908,
297,0,4787,1033197,
79,1,4356,1142334,
97,1,4209,1153703,
113,0,5383,1132508,
180,2,4362,902424,
53,0,4397,1024749,
49,0,3355,1132457,
7,1,1650,1050948,
22,0,3992,943570,
47,0,2472,1155524,
118,0,4276,1132110,
76,7,3742,1210061,
130,1,4245,1036451,
93,0,3459,1238801,
172,0,3975,1139399,
185,0,3111,1065814,
81,0,2785,938546,
34,0,2953,1030695,
63,4,2627,1166706,
34,2,2607,1000763,
168,16,5196,1125921,
91,5,2706,885421,
90,1,3461,944993,
38,0,3144,1318643,
57,0,3731,1047036,
234,1,5832,1130779,
68,2,3793,889761,
56,1,2531,1003502,
78,2,4074,1094535,
182,1,5351,1068483,
169,0,4245,1083485,
68,0,4511,1061174,
254,2,7062,1008572,
17,0,2932,872525,
58,0,2816,1032212,
66,0,4453,917198,
57,0,2539,977302,
16,0,3438,951113,
11,0,3637,882650,
39,0,3142,1038353,
43,0,2424,999903,
89,0,5505,785028,
99,0,5996,815740,
25,0,3386,903404,
161,0,3104,1083914,
88,0,3476,1210667,
183,0,4473,1244744,
53,0,2946,1235089,
54,0,2763,1047670,
191,5,5036,1040473,
10,0,4202,1152767,
28,1,3334,935291,
27,1,5704,1007198,
115,1,4357,858207,
35,3,4002,974480,
28,0,3126,901440,
198,2,4501,916471,
67,3,5094,1146360,
34,0,4546,1102190,
32,2,3356,1039662,
40,0,4316,916375,
29,0,3740,984670,
54,0,3835,1084055,
20,1,4392,923326,
52,2,4262,924095,
46,3,3749,1033852,
57,6,3943,1160864,
52,1,3972,862482,
88,4,3927,1084996,
88,2,4460,1174024,
194,0,2408,1125809,
67,8,2497,1141506,
34,1,3706,1030001,
93,1,4054,889705,
169,0,5055,1081320,
175,1,3140,1169429,
80,1,4823,1187174,
53,0,1592,1132445,
55,0,4061,1123917,
99,0,5736,1190106,
60,0,3949,1203550,
65,0,3219,986886,
29,0,2859,1114172,
100,0,5978,1151840,
98,2,3765,758776,
50,0,4102,1187281,
175,0,5656,1071642,
49,4,3502,1083925,
63,0,3335,1169219,
40,0,4813,800391,
37,0,3159,862254,
63,1,4998,957619,
48,0,5113,713984,
98,1,5137,903273,
78,0,2845,975823,
77,1,5610,805523,
66,0,4284,865659,
50,0,1648,956475,
34,1,4309,1003978,
64,0,3593,906941,
69,4,6866,748345,
131,3,4494,857369,
57,0,2632,827947,
25,0,4349,937276,
30,2,2940,1051206,
84,1,2082,732892,
231,3,6821,792636,
86,0,6591,950976,
267,0,6360,909334,
148,1,6794,866029,
123,2,5267,817386,
32,0,2829,753622,
16,1,3695,935022,
168,1,7719,873886,
27,0,3162,676099,
68,0,4769,1035590,
37,1,3116,999873,
69,0,4444,752781,
61,0,4448,759125,
155,1,4958,926894,
259,0,4989,1027730,
265,1,5331,921592,
220,3,6258,940616,
87,2,5510,722481,
87,0,4825,940049,
58,0,4205,1009655,
211,0,4292,1217925,
192,0,6623,1093341,
368,0,6656,954804,
168,0,5606,861361,
253,0,5982,976545,
201,0,5157,871649,
172,0,5672,989244,
130,0,5059,1113592,
166,2,5932,922294,
270,1,5548,736593,
259,1,5612,981965,
51,2,3722,1000859,
319,0,4354,1108548,
129,0,7149,875971,
168,1,6078,652088,
166,1,6958,949760,
385,1,7419,927257,
518,0,6476,750018,
409,0,8993,953529,
92,0,4630,1004970,
187,2,4826,756470,
252,1,6594,843781,
94,0,6169,993734,
70,1,5386,826612,
110,0,4204,877460,
20,11,4961,1038504,
261,0,6405,920171,
78,0,4416,877418,
248,0,5968,1095727,
49,0,4519,897725,
237,0,4320,813089,
132,0,6150,1000601,
272,0,6539,853298,
383,5,7430,869091,
572,0,6400,887207,
580,0,5533,1045340,
709,0,7355,819766,
473,0,4947,794416,
566,0,6525,795995,
591,0,6085,822865,
560,0,6293,976212,
412,0,7284,920147,
46,0,6401,1037948,
280,0,6174,911585,
191,1,4598,809572,
281,2,6809,820402,
525,1,6064,806168,
367,5,6834,1014457,
245,4,5853,967000,
146,2,5808,815547,
591,0,6817,718981,
78,1,5969,848991,
129,1,5628,887695,
157,3,6194,1069202,
487,1,6044,996184,
328,1,5062,1016667,
192,0,4736,959010,
107,5,6848,984789,
283,0,5093,1041060,
329,0,6569,998157,
555,0,5900,798179,
411,0,4959,932075,
341,0,5620,853576,
342,0,3903,756705,
426,0,4761,715829,
179,0,3921,884507,
240,0,4395,899235,
264,0,4102,840626,
131,0,3885,952669,
174,2,4278,814557,
134,3,4479,947777,
151,0,4073,825527,
110,1,3544,961331,
56,0,4039,674289,
128,0,3081,890039,
48,0,3432,827271,
178,0,3617,607084,
98,0,4342,727426,
70,2,2810,470240,
272,4,5606,454860,
130,0,2225,440173,
126,0,3293,520234,
444,4,10762,377949,
320,1,5579,237039,
469,0,18787,387616,
3280,0,33797,78901,
