rl,call4,all,mit,
486,255,2055,11875,
487,29,1923,12836,
605,42,1939,12888,
394,33,1763,11658,
702,257,2025,11451,
329,33,1922,11921,
293,31,1616,12305,
356,257,1771,13397,
457,26,1753,12814,
474,34,1834,13197,
318,21,1620,12629,
283,21,1742,12856,
431,12,1964,13157,
631,16,1843,12884,
394,16,1862,12162,
534,24,1717,12661,
543,24,1957,11923,
470,21,1506,10981,
509,21,1643,10693,
509,20,1619,11775,
522,32,1772,11963,
511,18,1587,11568,
469,26,1631,12377,
440,30,1625,11338,
360,25,1731,12476,
402,17,1686,11505,
558,23,1686,12173,
658,25,1760,10113,
406,31,1572,11599,
266,22,1502,11651,
415,30,1754,9814,
497,24,2013,10892,
404,29,1646,8901,
500,31,2051,8550,
426,22,1513,7996,
497,26,1701,9373,
695,27,2902,8040,
563,32,2165,6291,
854,32,3627,7798,
1629,12,4633,3504,
