rl,call4,all,mit,
8114,131,77106,5083468,
7658,131,79347,5050564,
6186,132,79778,4892124,
7857,134,77774,5425348,
9362,140,79737,5336741,
11078,157,80514,5760518,
7690,152,74505,5530715,
6943,131,79619,5711416,
8634,133,82105,5601075,
8158,132,91994,5764349,
12342,141,96464,5299570,
7574,132,84343,5253481,
8157,147,86396,5389005,
9542,136,85196,5618171,
8772,152,99155,4925951,
8278,146,69599,5448561,
9208,141,82515,5020870,
8009,130,90371,5201424,
6623,130,80343,5019157,
7176,129,79127,4954602,
6962,137,80678,5060582,
5384,129,71673,5259791,
7649,128,88345,4995369,
6733,136,83124,5338229,
6516,130,82491,5052940,
6411,129,76012,5169094,
8805,131,88248,5121010,
9016,129,100348,4870154,
7820,128,77771,4685111,
6621,144,78952,4981832,
7471,136,87250,5329438,
6780,132,79136,4963594,
5859,131,72197,5153668,
6246,133,78822,5149931,
4897,129,91669,5169056,
5874,131,68021,5273242,
5937,132,94823,5194644,
7242,133,84573,5132589,
6089,132,72329,4647865,
6957,163,69167,5366391,
6851,142,67848,5290840,
5090,137,68678,5357030,
7447,137,69342,5670849,
5899,129,56789,5572005,
6333,147,79536,5765205,
5795,131,71403,5367800,
6113,136,79470,5363556,
6061,136,77769,5084545,
6087,134,102889,5128072,
5832,143,61860,5857192,
5537,137,74443,5250863,
5089,137,46226,5559313,
4573,137,45970,4924929,
6578,137,87051,5254878,
7125,133,79289,5484822,
7150,134,66234,5407669,
6441,135,71957,5275604,
7119,134,80270,5648121,
6172,143,67340,5858073,
6622,145,72446,5862926,
5852,130,75200,5706085,
8002,131,87392,5781608,
6105,129,66477,5400534,
6122,132,74759,5577434,
6860,129,71364,5666800,
8828,169,77904,5901376,
5481,128,59687,5600706,
8336,134,104244,5917893,
11365,181,107057,5787375,
6643,131,91281,5193821,
6147,139,74027,5063172,
7516,136,78565,5245387,
4475,134,63388,5376809,
6459,133,89342,5251537,
4927,160,77009,5525970,
4407,131,72572,5402435,
4603,132,67448,5282801,
5381,136,82155,5202165,
6004,135,84351,4814713,
4221,138,65473,5750116,
4633,132,77291,4730628,
4529,133,67802,5622749,
4890,133,74576,5453806,
4891,135,68958,5607891,
6180,132,81712,5543845,
6986,134,78805,5287415,
4875,146,77399,4849399,
6346,133,73223,4734063,
6125,134,86938,5118512,
5963,130,76326,5557758,
8897,175,74380,5628302,
7065,177,62876,6006139,
7549,186,63043,4614466,
4765,48,44175,4817936,
5877,40,35193,5184540,
7349,160,66628,5167170,
7486,168,79717,5193038,
4696,128,39209,5436429,
4543,155,52913,4190535,
6725,149,97027,640200,
6106,194,66268,5019315,
5652,219,50860,3409362,
12142,0,115572,4038344,
6789,118,61666,5632838,
6128,118,47732,5919033,
7921,2,55057,5873525,
7179,2,84673,5879623,
5502,5,53934,6076718,
7365,117,66443,5984904,
6246,9,67856,5907566,
6590,73,61757,5978463,
5760,4,61945,5811123,
6598,72,65743,5993417,
5680,137,42351,5612250,
6199,70,59885,6009767,
11824,31,96219,5957177,
5917,38,66351,5724885,
5789,131,61889,5385405,
9335,23,75446,5542342,
5205,200,66512,5376690,
5975,160,57047,5448180,
7801,7,72795,5520146,
5476,35,52854,5569766,
7091,50,62161,5660175,
6776,90,67601,5559270,
8113,36,57997,5665580,
5725,192,71134,5293218,
6965,149,81628,5557367,
5263,47,63454,5571487,
8447,83,63566,5313808,
7191,39,58256,5667787,
6871,145,58427,5799205,
6276,35,48979,4962870,
5719,88,39822,5696438,
4848,33,41481,5212078,
6750,43,38269,4880515,
6476,49,37718,5455528,
10279,119,52085,5253360,
8888,42,44974,5263009,
9442,84,82789,5870173,
9316,46,99569,6007865,
8575,5,76829,5910760,
8292,103,81650,5508594,
7637,134,69123,5469316,
7037,7,81340,5540193,
7184,48,83714,5303790,
7809,48,60811,5288976,
6044,7,81380,5587780,
6990,75,57705,5572517,
5736,6,55595,5305426,
8233,13,64743,5498196,
6594,127,58748,5657311,
6691,13,58756,5896537,
6309,128,77601,6108759,
7473,20,54557,5840486,
5813,17,62449,5762099,
8407,136,57770,5764445,
7374,12,73918,5627346,
6080,13,53853,5317103,
6482,5,62943,5399448,
7212,12,80275,5391206,
5760,5,47031,5584329,
5096,122,72012,5624338,
6857,10,63853,5439056,
7180,3,67777,5598803,
5850,9,56012,5446522,
6980,130,70908,5143647,
5516,17,47283,5523812,
8900,13,59400,5776734,
9350,20,107358,5930511,
6410,2,60714,5838403,
6991,3,80636,5496143,
6592,28,70228,5393116,
7593,0,76058,5557709,
6700,132,62827,5351912,
8504,1,61643,5473744,
5738,9,69778,5423412,
6748,6,85385,4623228,
4662,143,75048,5670495,
6338,22,68392,5075125,
5956,12,67790,5193768,
6483,12,80377,5085175,
7322,5,84976,4979716,
6827,5,63349,4979204,
9770,8,107172,5510095,
4357,14,67660,5216580,
7482,18,67558,5332006,
7125,58,85554,4835451,
5701,19,74585,4360302,
5515,23,81221,4573040,
4616,24,74851,4628212,
7417,23,65215,4941398,
2501,28,74259,4739616,
5272,10,57940,4806780,
1635,141,59270,4927327,
2142,10,64020,5030252,
3447,19,55819,5137497,
3670,148,65171,4844726,
2788,34,61574,4464248,
3087,15,60612,4543298,
2990,146,65495,4413855,
4102,9,62278,4499498,
4593,5,42089,4737875,
2136,28,47689,4194844,
1895,3,66630,4570168,
3361,47,55621,4575557,
711,27,46548,4431033,
5889,17,76751,4459603,
1586,33,62148,4764834,
2809,46,54063,4511658,
2152,20,55160,4889120,
3262,10,61663,5147476,
5583,146,70738,4041096,
3601,33,71342,4862112,
5781,11,62176,4929770,
5615,8,51550,4494202,
6790,11,77460,4474670,
7223,20,74283,4088345,
3989,135,76020,3902103,
7278,46,98532,4173194,
787,135,62945,4046929,
1696,19,65599,4525671,
5779,138,77100,4071184,
2549,26,57568,4173956,
4442,5,67799,4384720,
2436,5,67495,4009791,
2075,14,61154,4622650,
3781,5,52651,4532429,
5609,31,92745,3828503,
5133,14,76391,3977684,
2605,3,68487,4300628,
6122,8,70479,4873195,
5252,6,62225,4660016,
6906,6,83247,4470043,
3543,14,54519,4391347,
3357,134,58474,4524893,
6746,10,74808,4256409,
4756,11,80308,4081200,
2555,147,73453,4121877,
2550,5,81510,3912633,
4404,13,62582,4150757,
3235,12,61416,4226048,
2410,134,74262,4047165,
6280,9,80850,3832301,
5570,13,96020,4457410,
5159,8,83511,4013678,
3106,6,61287,4107829,
2885,26,70261,4291836,
2038,10,65578,4330813,
5309,150,68891,4267437,
3087,31,73131,4046069,
2762,25,79399,3881217,
2393,18,57440,3985278,
4454,25,75881,4702389,
4731,14,77373,4637084,
3733,7,70691,4957652,
5513,10,84753,5233915,
6371,11,67374,4681477,
6109,10,68791,5608725,
4558,136,70449,4950152,
5620,24,67284,4181591,
8496,24,103103,4975768,
6623,15,71489,4968400,
5952,17,73778,4825141,
3368,18,55579,4727898,
3858,18,85909,4992013,
5136,139,79183,4579991,
3511,15,69276,4818942,
5023,15,58674,4980373,
1244,5,48067,4171115,
5776,13,85318,4307889,
3148,31,59148,3924372,
3075,15,71509,4777464,
5899,13,79143,4390888,
2018,22,54269,4412471,
4483,11,74633,3959817,
4535,29,69083,4276702,
3254,22,64757,4331931,
3772,140,61108,4213525,
3621,18,78358,3913746,
3028,11,68564,4513028,
2607,16,62432,4667906,
1615,16,81380,4175884,
2759,11,70075,4236328,
920,12,41805,4284564,
2721,134,68092,4593154,
1457,14,47201,4236309,
3475,63,68949,4350792,
2815,24,62744,4330322,
3208,10,67647,4121580,
2085,15,65848,4305217,
699,12,62868,4444703,
5291,23,59488,3992768,
5875,22,76090,4238468,
2879,19,73978,4772070,
5842,29,66376,4524736,
5577,140,55467,4249519,
2459,12,50547,4413929,
1127,7,58266,3972478,
2746,4,62656,4406041,
5765,16,78623,4608673,
2437,18,73023,4218894,
3946,12,73912,5087389,
972,17,60098,4665965,
5917,19,71322,4472694,
2343,11,71952,4532012,
3583,10,85282,4635970,
4163,139,66329,4552381,
6820,20,81680,4877081,
5970,7,60685,4846091,
2991,24,68777,4269475,
2739,18,67440,4566747,
2027,7,60420,4736653,
3058,23,55298,4956243,
3857,11,72643,4540659,
3711,31,59149,5151854,
3391,17,55249,5067859,
4444,2,66638,4893584,
6218,2,61097,5166696,
4778,9,75638,5204086,
5310,4,65460,5255676,
4704,33,57473,4723162,
5175,24,51535,4254476,
5444,14,56877,4671435,
2593,32,64420,4493882,
4254,6,52817,4485830,
6813,3,53703,4792754,
3992,138,61002,4376045,
4221,2,56198,5145811,
8397,143,75762,4874880,
5445,9,55723,4741593,
7519,25,64746,4916262,
3488,15,60449,4853676,
3950,22,56901,4672183,
5068,23,60690,4614220,
2282,16,52425,4890675,
3915,145,49847,4476831,
2997,39,46307,4607510,
1508,67,82917,4595200,
5334,10,61878,4933187,
4025,5,66014,4764971,
3538,8,59083,5111281,
3299,19,55356,4961421,
6189,26,60603,5010511,
6331,5,57949,5210418,
3704,7,84403,4766631,
7531,10,78691,5459925,
4685,15,44263,5313197,
3198,0,59950,5412313,
6453,28,67534,5063415,
6174,18,56050,5649809,
7218,16,85696,5425849,
4672,19,61027,5731812,
4857,17,46751,5517143,
6749,11,71265,5544501,
3343,9,62101,5760520,
3925,12,57669,5328287,
3267,14,57340,4651643,
5574,43,89692,4951846,
4545,134,71678,5155589,
4345,14,55520,5533912,
5457,15,65922,5108048,
4547,16,60359,5528070,
4713,142,51660,5082575,
3531,24,81353,4997419,
3094,5,57433,5453594,
3878,140,55967,5386753,
4394,12,58915,5189234,
4422,21,65801,4903468,
3573,13,58936,5294360,
4716,16,63818,5388448,
3805,3,68234,5364938,
6771,15,64452,4973482,
5671,11,62729,4858556,
4420,39,45565,5355721,
5433,20,51335,5754905,
4490,34,52011,5778985,
6022,22,66850,5784758,
3991,20,59391,5551606,
4364,41,55574,5935216,
3059,14,42492,6018943,
4364,34,59784,5830121,
3070,16,61747,5698851,
2640,16,60971,5947943,
3189,19,52213,5987364,
5981,13,71349,5956241,
5306,10,65726,5631904,
3333,36,52698,5838116,
2185,23,52395,5913653,
4027,10,62436,5538655,
6788,18,76123,5766836,
2674,25,55627,5271164,
3442,12,70867,5251252,
3584,19,57990,4960768,
4624,15,69906,5557777,
7861,9,106393,5148394,
7385,30,87060,4248719,
10982,41,151734,5015536,
32550,23,179696,2668782,
