21,  call4, all,0.29535,0,0,0,1,1,,,21,  call4, all,0.29535,0,0,0,1,1,,,,,21,  call4, all,0.29535,1,0,0,1,2,0.29535,21
21,  rl, all,0.27839,1,0,0,1,2,21,0.27839,21,  rl, all,0.27839,0,0,0,1,1,,,,,21,  rl, all,0.27839,0,0,0,1,1,,
21,  call4, rl,0.23096,0,1,0,0,1,,,21,  call4, rl,0.23096,0,0,0,0,0,,,,,21,  call4, rl,0.23096,1,0,0,0,1,,
21,  all,mit,0.21908,0,0,1,0,1,,,21,  all,mit,0.21908,0,1,1,0,2,0.21908,21,,,21,  all,mit,0.21908,0,1,1,0,2,0.21908,21
21,  call4,mit,0.20372,0,0,0,0,0,,,21,  call4,mit,0.20372,0,1,0,0,1,,,,,21,  call4,mit,0.20372,1,1,0,0,2,0.20372,21
21,  rl,mit,0.14186,1,0,0,0,1,,,21,  rl,mit,0.14186,0,1,0,0,1,,,,,21,  rl,mit,0.14186,0,1,0,0,1,,
22,  call4, all,0.3219,0,0,0,1,1,,,22,  call4, all,0.3219,0,0,0,1,1,,,,,22,  call4, all,0.3219,1,0,0,1,2,0.3219,22
22,  call4,mit,0.29927,0,0,0,0,0,,,22,  call4,mit,0.29927,0,1,0,0,1,,,,,22,  call4,mit,0.29927,1,1,0,0,2,0.29927,22
22,  rl, all,0.29194,1,0,0,1,2,22,0.29194,22,  rl, all,0.29194,0,0,0,1,1,,,,,22,  rl, all,0.29194,0,0,0,1,1,,
22,  call4, rl,0.24726,0,1,0,0,1,,,22,  call4, rl,0.24726,0,0,0,0,0,,,,,22,  call4, rl,0.24726,1,0,0,0,1,,
22,  all,mit,0.22968,0,0,1,0,1,,,22,  all,mit,0.22968,0,1,1,0,2,0.22968,22,,,22,  all,mit,0.22968,0,1,1,0,2,0.22968,22
22,  rl,mit,0.15523,1,0,0,0,1,,,22,  rl,mit,0.15523,0,1,0,0,1,,,,,22,  rl,mit,0.15523,0,1,0,0,1,,
23,  call4, all,0.3255,0,0,0,1,1,,,23,  call4, all,0.3255,0,0,0,1,1,,,,,23,  call4, all,0.3255,1,0,0,1,2,0.3255,23
23,  rl, all,0.2919,1,0,0,1,2,23,0.2919,23,  rl, all,0.2919,0,0,0,1,1,,,,,23,  rl, all,0.2919,0,0,0,1,1,,
23,  call4, rl,0.22435,0,1,0,0,1,,,23,  call4, rl,0.22435,0,0,0,0,0,,,,,23,  call4, rl,0.22435,1,0,0,0,1,,
23,  call4,mit,0.21965,0,0,0,0,0,,,23,  call4,mit,0.21965,0,1,0,0,1,,,,,23,  call4,mit,0.21965,1,1,0,0,2,0.21965,23
23,  all,mit,0.21084,0,0,1,0,1,,,23,  all,mit,0.21084,0,1,1,0,2,0.21084,23,,,23,  all,mit,0.21084,0,1,1,0,2,0.21084,23
23,  rl,mit,0.17081,1,0,0,0,1,,,23,  rl,mit,0.17081,0,1,0,0,1,,,,,23,  rl,mit,0.17081,0,1,0,0,1,,
24,  call4, all,0.29634,0,0,0,1,1,,,24,  call4, all,0.29634,0,0,0,1,1,,,,,24,  call4, all,0.29634,1,0,0,1,2,0.29634,24
24,  rl, all,0.29421,1,0,0,1,2,24,0.29421,24,  rl, all,0.29421,0,0,0,1,1,,,,,24,  rl, all,0.29421,0,0,0,1,1,,
24,  call4, rl,0.27145,0,1,0,0,1,,,24,  call4, rl,0.27145,0,0,0,0,0,,,,,24,  call4, rl,0.27145,1,0,0,0,1,,
24,  rl,mit,0.23573,1,0,0,0,1,,,24,  rl,mit,0.23573,0,1,0,0,1,,,,,24,  rl,mit,0.23573,0,1,0,0,1,,
24,  call4,mit,0.22402,0,0,0,0,0,,,24,  call4,mit,0.22402,0,1,0,0,1,,,,,24,  call4,mit,0.22402,1,1,0,0,2,0.22402,24
24,  all,mit,0.21528,0,0,1,0,1,,,24,  all,mit,0.21528,0,1,1,0,2,0.21528,24,,,24,  all,mit,0.21528,0,1,1,0,2,0.21528,24
25,  call4, all,0.30423,0,0,0,1,1,,,25,  call4, all,0.30423,0,0,0,1,1,,,,,25,  call4, all,0.30423,1,0,0,1,2,0.30423,25
