56,  call4, rl,0.29016,0.18563892,0.067880005,0.27952,4.321928,0.3232972
56,  all,mit,0.27204,0.23242362,0.089389995,0.25627,4.321928,0.19903867
56,  rl,mit,0.22319,0.22314036,0.09408,0.20575,4.321928,0.007044913
56,  call4,mit,0.20516,0.17338702,0.016880006,0.19328,4.321928,0.17824979
57,  call4, all,0.32493,0.19941676,0.08896001,0.30333,4.321928,0.3542785
57,  call4, rl,0.28517,0.1986981,0.063549995,0.26206,4.321928,0.294061
57,  rl, all,0.2847,0.14142175,0.023110002,0.26691,4.321928,0.37852114
57,  all,mit,0.2501,0.18098083,0.05970998,0.22913,4.321928,0.2629052
57,  call4,mit,0.2314,0.16217542,0.036909997,0.21692,4.321928,0.26310566
57,  rl,mit,0.16484,0.16476816,0.017910004,0.14613,4.321928,-0.008475775
58,  call4, all,0.31003,0.23853171,0.030369997,0.28923,4.321928,0.26739165
58,  rl, all,0.29612,0.22634919,0.033769995,0.28506,4.321928,0.26414162
58,  call4, rl,0.27904,0.22106677,0.034860015,0.26485,4.321928,0.24077632
58,  all,mit,0.25657,0.2350906,0.06772001,0.23746,4.321928,0.14655855
58,  call4,mit,0.21925,0.13444984,0.035849996,0.21142,4.321928,0.29120466
58,  rl,mit,0.17902,0.17839234,0.040260002,0.16371,4.321928,0.02505313
59,  call4, all,0.31043,0.12363154,0.030359998,0.2896,4.321928,0.43220186
59,  rl, all,0.27248,0.107997864,0.021949992,0.25847,4.321928,0.40556398
59,  call4, rl,0.26598,0.12743501,0.03463,0.25408,4.321928,0.3722163
59,  all,mit,0.23055,0.15726225,0.02634,0.20328,4.321928,0.2707171
59,  call4,mit,0.19924,0.14268544,0.028179988,0.18203,4.321928,0.23781203
59,  rl,mit,0.19684,0.19614278,0.028910004,0.18154,4.321928,0.026404938
60,  call4, rl,0.3291,0.21841356,0.08347002,0.31146,4.321928,0.33269572
60,  rl, all,0.31698,0.13546579,0.07960001,0.30368,4.321928,0.42604485
60,  call4, all,0.30793,0.17255606,0.06540999,0.29336,4.321928,0.36793196
60,  all,mit,0.23873,0.17641202,0.050640002,0.22809,4.321928,0.24963571
60,  call4,mit,0.19584,0.11832935,0.024460003,0.1782,4.321928,0.27840734
60,  rl,mit,0.16485,0.16465284,0.02381,0.1476,4.321928,0.014041014
61,  call4, rl,0.30758,0.24549544,0.046350002,0.2907,4.321928,0.24916771
61,  rl, all,0.30631,0.23780504,0.058410004,0.28465,4.321928,0.26173452
61,  call4, all,0.30252,0.23891872,0.025969997,0.28172,4.321928,0.25219294
61,  all,mit,0.22576,0.20947649,0.04767999,0.21019,4.321928,0.12760685
61,  call4,mit,0.20956,0.11325609,0.017279997,0.19694,4.321928,0.31032872
61,  rl,mit,0.18142,0.18120253,0.03374,0.16682,4.321928,0.014746639
62,  call4, all,0.31212,0.12947455,0.011649996,0.29289,4.321928,0.42737037
62,  rl, all,0.28257,0.12107311,0.057529986,0.27126,4.321928,0.40186676
62,  call4, rl,0.24438,0.09663157,0.027349994,0.23042,4.321928,0.38438058
62,  call4,mit,0.23843,0.18487872,0.04913999,0.22431,4.321928,0.23141149
62,  all,mit,0.21249,0.1448198,0.031449996,0.19334,4.321928,0.260135
62,  rl,mit,0.15283,0.15065,0.011940002,0.13809,4.321928,0.046690527
63,  call4, all,0.34617,0.17207344,0.07317002,0.33689,4.321928,0.41724882
63,  rl, all,0.30998,0.13152526,0.03989002,0.29548,4.321928,0.42243904
63,  call4, rl,0.24287,0.12198758,0.024310008,0.22616,4.321928,0.3476815
63,  call4,mit,0.23909,0.15842491,0.07067,0.22487,4.321928,0.28401598
63,  all,mit,0.20232,0.12905286,0.01425001,0.19062,4.321928,0.27067903
63,  rl,mit,0.18912,0.18674107,0.05997999,0.17423,4.321928,0.04877424
64,  all,mit,0.30735,0.24410155,0.09892,0.29387,4.321928,0.25149244
64,  call4, all,0.29907,0.1503412,0.026329994,0.27707,4.321928,0.38565373
64,  rl, all,0.27721,0.105952874,0.023619995,0.26785,4.321928,0.41383225
64,  call4, rl,0.25076,0.13962997,0.01924999,0.2363,4.321928,0.3333617
64,  call4,mit,0.2304,0.14944579,0.023489997,0.2028,4.321928,0.28452453
64,  rl,mit,0.20233,0.20201956,0.06544,0.18003,4.321928,0.017619185
65,  call4, all,0.33327,0.15181075,0.062210023,0.31997,4.321928,0.42598036
65,  rl, all,0.26272,0.0950516,0.029540002,0.25266,4.321928,0.4094733
65,  call4, rl,0.25585,0.11177832,0.02654998,0.23355,4.321928,0.37956774
65,  all,mit,0.21289,0.13382685,0.020280004,0.19523,4.321928,0.2811817
65,  call4,mit,0.19164,0.14046721,0.02666001,0.17462,4.321928,0.22621405
65,  rl,mit,0.12007,0.11881501,0.012820005,0.10805,4.321928,0.035425883
66,  rl, all,0.28816,0.120476484,0.02567999,0.27934,4.321928,0.40949178
66,  call4, all,0.25579,0.10574216,0.038000003,0.24455,4.321928,0.3873601
66,  call4,mit,0.23302,0.16734648,0.045449995,0.20912,4.321928,0.25626844
66,  call4, rl,0.21954,0.12411538,0.014140002,0.20647,4.321928,0.30890876
66,  all,mit,0.21004,0.1349271,0.026950002,0.19478,4.321928,0.27406734
66,  rl,mit,0.16487,0.16486499,0.024239998,0.15298,4.321928,0.0022362922
67,  call4, all,0.30029,0.2467122,0.059559986,0.28673,4.321928,0.23146877
67,  rl, all,0.2738,0.20658484,0.038699985,0.26109,4.321928,0.25925884
67,  call4, rl,0.27022,0.22243579,0.024120003,0.25802,4.321928,0.21859603
67,  call4,mit,0.21609,0.13281143,0.050339997,0.19591,4.321928,0.28858027
67,  all,mit,0.20963,0.18987113,0.029430002,0.19928,4.321928,0.14056623
67,  rl,mit,0.20466,0.20465657,0.05522999,0.18307,4.321928,-0.0018503611
68,  call4, all,0.30775,0.14256977,0.05529,0.29318,4.321928,0.4064237
68,  rl, all,0.30703,0.12027827,0.02738002,0.29347,4.321928,0.4321478
68,  call4, rl,0.27778,0.15994848,0.02455999,0.2574,4.321928,0.34326595
68,  call4,mit,0.23582,0.1513964,0.045080006,0.21787,4.321928,0.2905574
68,  all,mit,0.22896,0.15317369,0.024690002,0.21335,4.321928,0.27529317
68,  rl,mit,0.18937,0.1881326,0.027060002,0.17485,4.321928,0.0351768
69,  rl, all,0.32803,0.26177087,0.054589987,0.30271,4.321928,0.25740844
69,  call4, all,0.32706,0.28326213,0.07672,0.3089,4.321928,0.20927943
69,  call4, rl,0.2663,0.21277392,0.01873,0.25548,4.321928,0.23135701
69,  all,mit,0.22459,0.21008882,0.023139998,0.21347,4.321928,0.12042089
69,  call4,mit,0.21475,0.121797085,0.03406,0.19964,4.321928,0.3048818
69,  rl,mit,0.19814,0.1981165,0.019209996,0.18335,4.321928,-0.0048479266
70,  rl, all,0.33886,0.15437776,0.074609995,0.3263,4.321928,0.42951396
70,  call4, all,0.32878,0.16136493,0.08726999,0.31703,4.321928,0.40916386
70,  all,mit,0.25949,0.1687867,0.055570006,0.24693,4.321928,0.3011699
70,  call4,mit,0.23299,0.15834305,0.053670004,0.21821,4.321928,0.27321592
70,  call4, rl,0.23049,0.12409013,0.012569994,0.21845,4.321928,0.32618994
70,  rl,mit,0.18905,0.18858485,0.041870005,0.17509,4.321928,0.021567604
71,  call4, all,0.31657,0.27013084,0.063289985,0.30514,4.321928,0.2154975
71,  rl, all,0.30654,0.24080797,0.024880007,0.2884,4.321928,0.2563826
71,  call4, rl,0.28752,0.24718548,0.05299999,0.2605,4.321928,0.20083453
71,  call4,mit,0.23718,0.16994774,0.041690007,0.22452,4.321928,0.25929183
71,  all,mit,0.21868,0.19464366,0.0147600025,0.20026,4.321928,0.15503657
71,  rl,mit,0.17017,0.16980097,0.015970007,0.15379,4.321928,-0.019210227
72,  call4, all,0.29605,0.25011554,0.04174,0.28558,4.321928,0.21432328
72,  rl, all,0.29124,0.22771281,0.020390004,0.28216,4.321928,0.25204602
72,  call4, rl,0.24301,0.21223302,0.009410001,0.23269,4.321928,0.1754337
72,  call4,mit,0.20711,0.16343108,0.028740004,0.19692,4.321928,0.20899504
72,  all,mit,0.18798,0.14989048,0.019809999,0.1717,4.321928,0.19516537
72,  rl,mit,0.18277,0.18192014,0.037849993,0.16858,4.321928,-0.02915244
